,student,currProb,course,session,priorTutorAction,reward,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,symbolicRepresentationCount,englishSymbolicSwitchCount,Level,probDiff,difficultProblemCountSolved,difficultProblemCountWE,easyProblemCountSolved,easyProblemCountWE,probAlternate,easyProbAlternate,RuleTypesCount,UseCount,PrepCount,MorphCount,OptionalCount,NewLevel,SolvedPSInLevel,SeenWEinLevel,probIndexinLevel,probIndexPSinLevel,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_Interaction,cumul_hintCount,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_difficultProblemCountSolved,cumul_difficultProblemCountWE,cumul_easyProblemCountSolved,cumul_easyProblemCountWE,cumul_probAlternate,cumul_easyProbAlternate,cumul_RuleTypesCount,cumul_UseCount,cumul_PrepCount,cumul_MorphCount,cumul_OptionalCount,cumul_probIndexinLevel,cumul_InterfaceErrorCount,cumul_RightApp,cumul_WrongApp,cumul_WrongSemanticsApp,cumul_WrongSyntaxApp,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_FDActionCount,cumul_BDActionCount,cumul_DirectProofActionCount,cumul_InDirectProofActionCount,cumul_actionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppCount,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,cumul_HoverHintCount,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,cumul_deletedApp,CurrPro_NumProbRule,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
3250,0058-F14,3.-1.4.0,226-002-BARNES-F14,4,PS,20.418291386,0,0,0,0,0,0,0,1,4,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,9,9,9,9,2,0,0,1,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,6,0,0,0,9,0,1,0,0,2,0,1,0,0,0,3,0,2,1,0,1,0,1,0,0,1,9,0,0,0,0,3,0,1,3,2,2,2,0,0,1
3251,0058-F14,4.1.1.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,5,9,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,9,9,9,2,0,0,1,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,2,1,1,6,7,1
3252,0058-F14,4.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,0,0,0,0,0,1,4,0,5,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,2,0,0,4,3,2,4,6,6,1
3253,0058-F14,4.1.3.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,5,9,9,0,0,0,0,0,7,0,0,0,0,0,9,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,9,9,9,6,7,0,5,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,2,0,0,4,9,9,5,0,0,9
3254,0058-F14,4.1.1.0,226-002-BARNES-F14,4,PS,45.1923076923,0,0,0,0,0,0,0,1,4,0,5,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,9,9,9,6,9,0,5,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,9,0,0,0,0,2,0,0,3,2,1,1,6,7,1
3255,0058-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0.0,0,0,0,0,0,0,0,1,4,0,7,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,4,1,1,1,3,3,1
3256,0058-F14,5.1.2.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,7,9,9,0,0,0,0,0,7,0,0,0,0,0,9,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,9,9,9,9,7,9,0,7,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,6,0,0,1,5,4,0
3257,0058-F14,5.1.3.0,226-002-BARNES-F14,4,PS,-67.8485987697,0,0,0,0,0,0,0,1,4,0,7,9,9,0,0,0,0,0,7,0,0,0,0,0,0,0,4,4,0,1,0,0,0,2,0,2,1,0,1,0,1,0,0,1,9,0,0,0,0,0,0,1,0,6,9,9,9,7,9,0,8,9,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9,0,0,0,0,4,0,1,0,0,0,2,0,2,1,0,1,0,1,0,0,1,9,0,0,0,0,1,0,1,4,7,7,7,0,0,7
3258,0058-F14,6.1.1.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,9,9,9,0,0,0,0,0,4,0,0,0,0,9,9,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,9,9,9,7,9,0,9,9,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,1,1,1,4,4,1
3259,0058-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,0,0,0,0,0,1,4,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,1,1,2,1,1,0
3260,0058-F14,6.1.3.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,6,6,5,0,0,5
3261,0058-F14,6.-1.4.0,226-002-BARNES-F14,4,PS,0.0,1,0,0,0,0,0,0,1,4,0,9,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,7,2,0,1,0,0,0,2,1,2,1,0,1,0,1,0,0,1,9,0,0,0,0,0,0,2,0,0,9,2,9,2,9,0,9,9,9,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,9,0,0,1,0,7,0,1,0,0,0,2,0,2,1,0,1,0,1,0,0,1,9,0,0,0,0,0,0,1,6,2,2,3,0,0,0
3262,0058-F14,6.-1.4.1,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,9,0,0,0,0,0,9,9,7,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,2,9,2,9,0,9,9,9,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,0,0,9,9,9,0,0,1,0,9,1,1,0,0,0,2,0,1,1,0,2,0,1,0,0,1,9,0,0,0,0,0,0,1,6,0,0,1,0,0,0
3263,0058-F14,6.-1.3.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,9,0,0,0,9,0,0,0,7,0,0,0,0,0,9,0,9,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,2,9,2,9,0,9,9,9,9,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,9,0,0,2,0,9,1,2,0,0,0,2,0,2,2,0,2,0,2,0,0,2,9,0,0,0,0,0,0,2,3,1,1,1,0,2,0
3264,0058-F14,6.-1.4.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,2,9,2,9,0,9,9,9,9,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,3,3,3,0,0,0,9,0,0,2,0,7,1,2,0,0,0,2,0,2,2,0,2,0,2,0,1,2,9,0,0,0,0,0,0,2,6,2,2,3,0,0,0
3265,0058-F14,6.-1.4.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,9,2,9,2,9,0,9,9,9,9,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,3,3,3,0,0,0,9,0,0,2,0,9,1,2,0,0,0,2,0,2,2,0,2,0,2,0,1,2,9,0,0,0,0,0,0,2,6,2,2,3,0,0,0
3266,0058-F14,6.-1.4.1,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,9,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,3,3,3,0,9,9,9,0,0,2,0,9,1,2,0,0,0,2,0,2,2,0,2,0,2,0,1,2,9,0,0,0,0,0,0,2,6,0,0,1,0,0,0
3267,0058-F14,6.-1.4.1,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,1,4,0,9,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,9,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,2,9,2,9,0,9,9,9,9,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,3,3,3,0,9,9,9,0,0,2,0,9,1,3,0,0,0,2,0,1,2,0,3,0,2,0,1,2,9,0,0,0,0,0,0,2,6,0,0,1,0,0,0
3268,0058-F14,6.-1.4.0,226-002-BARNES-F14,4,PS,-61.9293935083,1,0,0,0,0,0,0,1,4,0,9,0,9,0,0,0,0,0,9,0,0,1,0,0,0,0,9,7,0,1,0,0,0,2,1,2,1,0,0,1,1,0,0,1,9,0,0,0,0,0,0,1,0,0,9,1,9,7,9,0,9,9,9,9,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,3,0,6,3,3,0,0,0,9,0,1,3,0,9,2,4,0,1,0,2,0,2,3,0,3,0,3,0,2,3,9,0,0,0,0,0,0,3,6,2,2,3,0,0,0
3269,005a-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,6,5,7,9,9,4
3270,005a-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,9,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,2,0,0,1,0,0,1,2,1,2,5,5,1
3271,005a-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,9,0,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,3,8,7,9,4,5,2
3272,005a-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,3,3,3,3,0,0,2
3273,005a-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,2,4,0,1,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,3,4,4,5,6,6,2
3274,005a-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,1,9,9,0,0,0,0,0,4,0,0,0,0,0,9,0,2,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,5,0,4,0,0,2,0,0,3,2,2,4,7,5,1
3275,005a-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-11.7138434321,0,0,0,0,0,0,0,2,4,0,1,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,7,0,2,0,0,2,0,0,3,2,2,2,0,0,2
3276,005a-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,2,4,0,3,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,3,7,6,8,5,5,2
3277,005a-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,3,9,9,0,0,0,0,0,4,0,0,0,0,0,9,0,2,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,7,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,7,0,2,0,0,2,0,0,6,2,2,4,8,7,1
3278,005a-F14,3.1.3.0,226-002-BARNES-F14,1,PS,61.4098066411,0,0,0,0,0,0,0,2,4,0,3,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,9,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,8,0,1,0,0,2,0,0,6,4,4,3,0,0,3
3279,005a-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,5,9,9,0,0,0,0,0,4,0,0,0,0,9,9,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,9,7,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,2,1,1,6,7,1
3280,005a-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,2,4,0,5,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,2,0,0,4,3,2,4,6,6,1
3281,005a-F14,4.1.3.0,226-002-BARNES-F14,1,PS,9.5145631068,0,0,0,0,0,1,1,2,4,0,5,9,9,0,0,0,0,0,7,0,0,0,0,0,0,0,4,2,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,9,7,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,6,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,8,0,1,0,0,2,0,0,4,9,9,5,0,0,9
3282,005a-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,2,4,0,7,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,1,1,1,3,3,1
3283,005a-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,2,4,0,7,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,9,0,0,5,4,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,9,0,0,7,2,0,6,0,0,1,5,4,0
3284,005a-F14,5.1.3.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,7,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,9,7,2,2,9,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,4,0,5,0,0,7,2,0,4,7,7,7,0,0,7
3285,005a-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,2,4,0,9,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,6,1,1,1,4,4,1
3286,005a-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,9,9,9,0,0,0,0,0,9,0,0,0,0,0,9,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,9,7,3,4,9,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,3,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,4,1,1,2,1,1,0
3287,005a-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,9,9,9,0,0,0,0,0,7,0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,9,7,3,6,9,0,3,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,6,3,0,0,0,0,9,0,0,0,0,4,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,9,6,6,5,0,0,5
3288,005d-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,3,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,5,0,1,1,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,5,0,1,1,0,0,1,6,5,7,9,9,4
3289,005d-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,7,0,1,3,0,0,1,2,1,2,5,5,1
3290,005d-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,9,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,4,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,7,0,2,0,1,3,0,0,3,8,7,9,4,5,2
3291,005d-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.97368421053,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,7,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,8,0,1,0,1,3,0,0,3,3,3,3,0,0,2
3292,005d-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,1,0,1,1,2,4,0,1,9,9,0,0,0,0,0,9,0,0,1,0,9,9,0,0,0,0,3,0,0,0,5,2,5,1,0,1,0,1,1,2,1,8,0,1,0,1,0,0,0,8,0,3,7,5,0,0,0,6,0,9,0,0,0,2,0,0,0,0,1,0,1,1,0,1,1,2,0,0,3,0,0,0,0,0,9,0,0,1,0,0,0,2,0,0,0,5,2,5,1,0,1,0,1,0,1,1,8,0,1,0,1,0,0,0,3,4,4,5,6,6,2
3293,005d-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,1,1,0,2,4,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,8,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,0,0,3,3,0,0,0,0,9,0,0,1,0,2,0,2,0,0,0,5,1,4,1,0,1,0,1,0,1,1,8,0,1,0,1,1,0,0,3,2,2,4,7,5,1
