TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,PrightAppRatio,RrightAppRatio,F1Score,AppRatio,hintRatio,BlankRatio,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
19.918,0,19.918,1.810727273,5.730519118,7.995318989,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,89.638,69.72,19.918,2.561085714,1.810727273,2.905,0.2,0.307692308,0.242424242,0.666666667,0,0.333333333,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
258.617,258.617,0,4.383338983,4.383338983,7.918890203,0.234042553,1.833333333,0.41509434,0.921568627,0,0.078431373,0.615480224,0.795714122,0.953237106,0.292291662,0.11387647,0.992447291,0.718418026,0.017489165,0.016799405,0.503762336,0.96613901,0.080245024,0.011340922,0.01,0.011340922,0.011340922,0.011340922,0.011340922,0.01,348.255,328.337,19.918,3.704840426,1.810727273,3.95586747,0.223880597,0.789473684,0.348837209,0.827160494,0,0.172839506,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
343.003,343.003,0,4.132566265,4.132566265,7.692195949,0.178571429,1.428571429,0.317460317,0.8,0.142857143,0.2,0.615480224,0.795714122,0.744848354,0.292291662,0.11387647,0.997545217,0.908152828,0.017489165,0.058591946,0.503762336,0.999506479,0.080245024,0.011340922,0.01,0.011340922,0.011340922,0.011340922,0.011340922,0.011522626,343.003,343.003,0,4.132566265,5.24969423,4.132566265,0.178571429,1.428571429,0.317460317,0.8,0.142857143,0.2,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
3.572,0,3.572,1.190666667,5.730519118,7.688555722,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,346.575,343.003,3.572,4.02994186,1.190666667,4.132566265,0.178571429,0.769230769,0.289855072,0.777777778,0.138888889,0.222222222,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
225.729,225.729,0,2.857329114,2.857329114,2.991688404,0.2,2,0.363636364,0.967741935,0,0.032258065,0.831489038,0.923211473,0.958616252,0.292291662,0.11387647,0.999204945,0.908152828,0.017489165,0.383477137,0.779690471,0.999840374,0.080245024,0.043154774,0.01,0.011340922,0.011340922,0.011340922,0.011522626,0.011522626,572.304,568.732,3.572,3.468509091,1.190666667,3.510691358,0.189655172,1.157894737,0.325925926,0.865671642,0.074626866,0.134328358,457.3999871,457.3999871,605.6075083,0,0,303.571
225.68,0,225.68,5.248372093,5.730519118,10.26625576,0,0,0.323480324,0.321428571,0,0.678571429,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,225.68,0,225.68,5.248372093,5.248372093,6.100940583,0,0,0.268913966,0.321428571,0,0.678571429,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
6.729,0,6.729,1.3458,5.730519118,0.767917964,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,232.409,0,232.409,4.841854167,4.841854167,6.100940583,0,0,0.268913966,0.28125,0,0.71875,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
139.484,139.484,0,6.064521739,6.064521739,9.722995434,0.25,0.5,0.333333333,0.8,0,0.2,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.052450453,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,371.893,139.484,232.409,5.237929577,4.841854167,6.064521739,0.117647059,0.181818182,0.142857143,0.404761905,0,0.595238095,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
164.539,164.539,0,5.484633333,5.484633333,9.07928969,0,0,0.323480324,0.590909091,0,0.409090909,0.010670461,0.01,0.01,0.011340922,0.01,0.01,0.011340922,0.01,0.01,0.017321138,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,536.432,304.023,232.409,5.311207921,4.841854167,5.736283019,0.066666667,0.133333333,0.088888889,0.46875,0,0.53125,252.0669214,252.0669214,419.3237917,0,0,119.459
1072.508,1072.508,0,7.500055944,7.500055944,12.76742854,0.10989011,2.5,0.210526316,0.875,0.096153846,0.125,0.010670461,0.010670461,0.566085839,0.011340922,0.01,0.01,0.011547283,0.011340922,0.057247228,0.01376985,0.013351755,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1608.94,1376.531,232.409,6.594016393,4.841854167,7.023117347,0.099173554,0.631578947,0.171428571,0.720238095,0.05952381,0.279761905,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
828.594,828.594,0,5.598608108,5.598608108,8.886560881,0.112244898,2.75,0.215686275,0.97029703,0,0.02970297,0.092176562,0.010670461,0.181781673,0.011522626,0.239008091,0.01,0.011547283,0.01155063,0.110386521,0.011556716,0.032107398,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2437.534,2205.125,232.409,6.21819898,4.841854167,6.410247093,0.105022831,1,0.190082645,0.814126394,0.037174721,0.185873606,252.0669214,252.0669214,419.3237917,0,0,119.459
4124.622,4124.622,0,9.105125828,9.105125828,15.1690802,0.124223602,10,0.245398773,0.904494382,0.084269663,0.095505618,0.043686352,0.043294796,0.999981738,0.011522626,0.988792341,0.01,0.011852775,0.01155063,0.310413557,0.014013334,0.019304291,0.565320927,0.01,0.01,0.011522626,0.011522626,0.01,0.01,0.01,6562.156,6329.747,232.409,7.765865089,4.841854167,7.941966123,0.116451017,2.333333333,0.221830986,0.8656,0.064,0.1344,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
983.878,983.878,0,5.821763314,5.821763314,5.920169973,0.08411215,1.5,0.159292035,0.946902655,0.03539823,0.053097345,0.130091319,0.043294796,0.999981738,0.021969299,0.998816237,0.01,0.011852775,0.011551084,0.445928,0.011596632,0.136771163,0.565320927,0.01,0.01,0.011522626,0.01155063,0.01,0.01,0.01,983.878,983.878,0,5.821763314,5.24969423,5.821763314,0.08411215,1.5,0.159292035,0.946902655,0.03539823,0.053097345,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
73.876,0,73.876,2.547448276,5.730519118,5.910637182,0,0,0.323480324,0.041666667,0,0.958333333,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,1057.754,983.878,73.876,5.342191919,2.547448276,5.821763314,0.083333333,0.9,0.152542373,0.788321168,0.02919708,0.211678832,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
160.082,160.082,0,4.00205,4.00205,6.723793269,0.291666667,1.4,0.482758621,1,0,0,0.130091319,0.043294796,0.999998091,0.07291419,0.998816237,0.297072353,0.044616388,0.011551084,0.445928,0.011596632,0.136771163,0.565320927,0.01,0.01,0.011522626,0.01155063,0.01,0.01,0.01,1217.836,1143.96,73.876,5.116957983,2.547448276,5.473492823,0.121212121,1.066666667,0.217687075,0.819875776,0.02484472,0.180124224,225.4508831,225.4508831,312.2420144,0,0,126.088
1618.907,1618.907,0,6.348654902,6.348654902,8.478712872,0.121387283,3.5,0.234636872,0.955801105,0,0.044198895,0.193884593,0.043294796,0.999998091,0.140160767,0.999616938,0.297072353,0.012182279,0.011551084,0.151142896,0.108106285,0.086569614,0.565320927,0.01,0.01,0.013762156,0.01155063,0.01,0.01,0.01,2836.743,2762.867,73.876,5.754042596,2.547448276,5.954454741,0.121311475,1.761904762,0.226993865,0.891812865,0.011695906,0.108187135,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
523.444,523.444,0,4.591614035,4.591614035,8.016418667,0.144578313,3,0.275862069,0.988095238,0,0.011904762,0.696832207,0.043294796,0.999999935,0.031355327,0.999616938,0.297072353,0.012182279,0.011551084,0.151142896,0.191844095,0.120596323,0.565320927,0.01,0.052450453,0.011851869,0.027653287,0.01,0.01,0.01,3360.187,3286.311,73.876,5.535728171,2.547448276,5.68565917,0.12628866,1.96,0.237288136,0.910798122,0.009389671,0.089201878,176.7903077,154.0761296,265.0543796,15.87245455,33.782921,94.894
100.097,100.097,0,3.033242424,3.033242424,7.8404371,0.260869565,1.5,0.444444444,1,0,0,0.696832207,0.043294796,0.999999993,0.098201586,0.999616938,0.297072353,0.134799505,0.011551084,0.151142896,0.191844095,0.210437652,0.565320927,0.01,0.052450453,0.011851869,0.027653287,0.01,0.01,0.01,3460.284,3386.408,73.876,5.40669375,2.547448276,5.542402619,0.133819951,1.896551724,0.25,0.915367483,0.008908686,0.084632517,128.7970288,128.7970288,170.0369627,0,0,75.365
116.506,0,116.506,8.321857143,5.730519118,7.835921,0,0,0.323480324,0.083333333,0,0.916666667,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,116.506,0,116.506,8.321857143,8.321857143,6.100940583,0,0,0.268913966,0.083333333,0,0.916666667,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
1079.586,1079.586,0,5.804225806,5.804225806,7.692251936,0.137096774,2.125,0.257575758,0.984126984,0,0.015873016,0.696832207,0.043294796,0.999999999,0.51441192,0.999616938,0.297072353,0.230988055,0.011551084,0.644892351,0.151137487,0.133674331,0.565320927,0.01,0.052450453,0.011851869,0.027653287,0.01,0.01,0.01,1196.092,1079.586,116.506,5.98046,8.321857143,5.804225806,0.136,1.133333333,0.242857143,0.905797101,0,0.094202899,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
531.457,531.457,0,4.875752294,4.875752294,7.680333505,0.180555556,1.857142857,0.329113924,0.98630137,0,0.01369863,0.876377419,0.058632362,1,0.388679944,0.999616938,0.566085839,0.048834599,0.011551084,0.644892351,0.253897819,0.354410398,0.565320927,0.01,0.182824999,0.011851869,0.057994425,0.01,0.01,0.01,1727.549,1611.043,116.506,5.590773463,8.321857143,5.461162712,0.152284264,1.363636364,0.273972603,0.933649289,0,0.066350711,304.7160905,304.7082155,374.6966858,0.007081395,0.113744052,179.1665
1058.423,1058.423,0,5.752298913,5.752298913,7.773178652,0.150793651,2.375,0.28358209,0.976744186,0.007751938,0.023255814,0.876377419,0.058632362,1,0.274718361,0.999616938,0.566085839,0.173181394,0.011551145,0.82380768,0.087705838,0.944690172,0.565320927,0.01,0.182824999,0.011851869,0.057994425,0.01,0.01,0.01,2785.972,2669.466,116.506,5.651058824,8.321857143,5.572997912,0.151702786,1.633333333,0.277620397,0.95,0.002941176,0.05,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
576.582,576.582,0,4.270977778,4.270977778,7.522124772,0.115384615,3,0.222222222,0.99047619,0,0.00952381,0.956327548,0.112740748,1,0.343484343,0.999959939,0.566085839,0.173181394,0.011551145,0.918522508,0.087705838,0.058029273,0.565320927,0.01,0.182824999,0.011851869,0.057994425,0.01,0.01,0.01,3362.554,3246.048,116.506,5.35438535,8.321857143,5.286723127,0.142857143,1.794117647,0.264642082,0.959550562,0.002247191,0.040449438,258.3526324,249.4642174,515.4094065,4.999267606,14.14857341,6.5115
142.379,142.379,0,3.559475,3.559475,7.442719735,0.233333333,1.4,0.4,1,0,0,0.956327548,0.284863904,1,0.617396311,0.999959939,0.800831063,0.173181394,0.011551145,0.918522508,0.087705838,0.058029273,0.565320927,0.01,0.296309343,0.011851869,0.111657515,0.01,0.01,0.01,3504.933,3388.427,116.506,5.246905689,8.321857143,5.18108104,0.148796499,1.743589744,0.274193548,0.962105263,0.002105263,0.037894737,179.7953118,179.7953118,295.916315,0,0,79.2725
48.376,0,48.376,3.0235,5.730519118,7.44037002,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,48.376,0,48.376,3.0235,3.0235,6.100940583,0.160948709,0,0.268913966,0,0,1,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
808.728,808.728,0,5.02315528,5.02315528,7.444773141,0.128,2.666666667,0.244274809,1,0,0,0.98544269,0.626970283,1,0.015624507,0.999959939,0.800831063,0.06500566,0.011551145,0.855796116,0.087705838,0.085103893,0.565320927,0.01,0.296309343,0.011851869,0.111657515,0.01,0.01,0.01,857.104,808.728,48.376,4.84239548,3.0235,5.02315528,0.128,1.333333333,0.233576642,0.899280576,0,0.100719424,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
465.957,465.957,0,3.982538462,3.982538462,7.343484142,0.173333333,2.166666667,0.320987654,1,0,0,0.995245582,0.626970283,1,0.015624507,0.999959939,0.800831063,0.680252972,0.011551145,0.934034727,0.087705838,0.129689223,0.565320927,0.01,0.296309343,0.011851869,0.111657515,0.01,0.01,0.01,1323.061,1274.685,48.376,4.500207483,3.0235,4.585197842,0.145,1.611111111,0.266055046,0.934579439,0,0.065420561,705.756679,705.756679,623.5281073,0,0,506.664
140.833,140.833,0,4.543,4.543,7.36680056,0.173913043,0.8,0.285714286,1,0,0,0.995245582,0.838229164,1,0.015624507,0.999959939,0.800831063,0.867740481,0.011551145,0.977659766,0.087705838,0.317639369,0.565320927,0.01,0.296309343,0.011851869,0.111657515,0.01,0.01,0.01,140.833,140.833,0,4.543,5.24969423,4.543,0.173913043,0.8,0.285714286,1,0,0,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
30.458,0,30.458,2.768909091,5.730519118,7.365384998,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,171.291,140.833,30.458,4.078357143,2.768909091,4.543,0.173913043,0.307692308,0.222222222,0.696969697,0,0.303030303,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
481.152,481.152,0,4.0096,4.0096,7.30803253,0.117021277,1.833333333,0.22,1,0,0,0.967689678,0.889702373,1,0.013865316,0.999959939,0.800831063,0.952972956,0.011551145,0.904772947,0.484442037,0.202519245,0.92522159,0.01,0.430750608,0.011851869,0.111657515,0.01,0.01,0.01,652.443,621.985,30.458,4.027425926,2.768909091,4.11910596,0.128205128,0.789473684,0.220588235,0.921259843,0,0.078740157,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
803.271,803.271,0,5.427506757,5.427506757,7.425151714,0.079646018,1.285714286,0.15,0.965811966,0,0.034188034,0.967689678,0.889702373,1,0.013865316,0.999720042,0.812172452,0.952972956,0.011551154,0.989102243,0.013887999,0.943414686,0.92522159,0.01,0.430750608,0.011851869,0.111657515,0.01,0.01,0.01,803.271,803.271,0,5.427506757,5.24969423,5.427506757,0.079646018,1.285714286,0.15,0.965811966,0,0.034188034,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
4.599,0,4.599,1.533,5.730519118,7.423870175,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,807.87,803.271,4.599,5.35013245,1.533,5.427506757,0.079646018,0.692307692,0.142857143,0.949579832,0,0.050420168,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
365.117,365.117,0,5.291550725,5.291550725,7.487864524,0.283018868,2.5,0.508474576,1,0,0,0.996519925,0.889702373,1,0.013865316,0.999720042,0.930307062,0.952972956,0.011551154,0.995525704,0.104405482,0.992067524,0.92522159,0.039311765,0.430750608,0.011851869,0.111657515,0.01,0.01,0.01,1172.987,1168.388,4.599,5.331759091,1.533,5.384276498,0.144578313,1.263157895,0.259459459,0.965116279,0,0.034883721,457.3999871,457.3999871,605.6075083,0,0,303.571
745.942,745.942,0,4.440130952,4.440130952,8.470907551,0.146551724,2.428571429,0.276422764,0.958677686,0.008264463,0.041322314,0.996519925,0.889702373,1,0.013865316,0.999720042,0.930307062,0.986143205,0.011551154,0.999950877,0.025336958,0.994033868,0.92522159,0.039311765,0.430750608,0.011851869,0.111657515,0.01,0.01,0.01,1918.929,1914.33,4.599,4.945693299,1.533,4.972285714,0.145390071,1.576923077,0.266233766,0.962457338,0.003412969,0.037542662,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
83.877,0,83.877,6.98975,5.730519118,0.219203102,0,0,0.323480324,0.333333333,0,0.666666667,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,83.877,0,83.877,6.98975,6.98975,6.100940583,0,0,0.268913966,0.333333333,0,0.666666667,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
179.85,179.85,0,7.819565217,7.819565217,12.25453533,0.25,1.666666667,0.434782609,1,0,0,0.118945582,0.01,0.041235801,0.01,0.01,0.011340922,0.01,0.01,0.024655882,0.01,0.027247848,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,263.727,179.85,83.877,7.535057143,6.98975,7.819565217,0.217391304,0.714285714,0.333333333,0.793103448,0,0.206896552,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
82.95,0,82.95,5.184375,5.730519118,12.08598074,0,0,0.323480324,0.166666667,0,0.833333333,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,346.677,179.85,166.827,6.797588235,5.958107143,7.819565217,0.2,0.454545455,0.277777778,0.609756098,0,0.390243902,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
60.344,60.344,0,2.87352381,2.87352381,9.294712392,0.285714286,1,0.444444444,1,0,0,0.297072353,0.039311765,0.123869995,0.01,0.041235801,0.011340922,0.01,0.01,0.024655882,0.01,0.027247848,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,407.021,240.194,166.827,5.653069444,5.958107143,5.458954545,0.230769231,0.6,0.333333333,0.709090909,0,0.290909091,252.0669214,252.0669214,419.3237917,0,0,119.459
89.612,0,89.612,8.9612,5.730519118,9.294712392,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,89.612,0,89.612,8.9612,8.9612,6.100940583,0.160948709,0,0.268913966,0,0,1,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
102.831,0,102.831,11.42566667,5.730519118,9.224106224,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,192.443,0,192.443,10.12857895,10.12857895,6.100940583,0.160948709,0,0.268913966,0,0,1,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
61.19,61.19,0,3.599411765,3.599411765,8.209710792,0.307692308,0.8,0.444444444,1,0,0,0.297072353,0.039311765,0.306587761,0.039311765,0.041235801,0.043154774,0.039311765,0.01,0.024655882,0.01,0.027247848,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,253.633,61.19,192.443,7.045361111,10.12857895,3.599411765,0.307692308,0.266666667,0.285714286,0.464285714,0,0.535714286,225.4508831,225.4508831,312.2420144,0,0,126.088
89.365,0,89.365,8.9365,5.730519118,8.209710792,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,89.365,0,89.365,8.9365,8.9365,6.100940583,0.160948709,0,0.268913966,0,0,1,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
79.233,0,79.233,7.9233,5.730519118,8.165494255,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,168.598,0,168.598,8.4299,8.4299,6.100940583,0.160948709,0,0.268913966,0,0,1,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
135.823,135.823,0,4.381387097,4.381387097,7.872295285,0.36,1.285714286,0.5625,1,0,0,0.566085839,0.118945582,0.975683953,0.118945582,0.076214509,0.128746564,0.039311765,0.01,0.024655882,0.01,0.027247848,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,304.421,135.823,168.598,5.969039216,8.4299,4.381387097,0.36,0.409090909,0.382978723,0.581395349,0,0.418604651,304.7160905,304.7082155,374.6966858,0.007081395,0.113744052,179.1665
37.574,0,37.574,4.174888889,5.730519118,7.872295285,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,37.574,0,37.574,4.174888889,4.174888889,6.100940583,0.160948709,0,0.268913966,0,0,1,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
31.074,0,31.074,3.88425,5.730519118,7.844286002,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,68.648,0,68.648,4.038117647,4.038117647,6.100940583,0.160948709,0,0.268913966,0,0,1,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
1262.348,1262.348,0,5.00931746,5.00931746,9.166932093,0.133640553,4.833333333,0.260089686,0.99086758,0,0.00913242,0.782786033,0.027731862,0.999157967,0.118945582,0.020886617,0.795730494,0.583831899,0.011459593,0.602141926,0.017321138,0.157135468,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,1330.996,1262.348,68.648,4.94794052,4.038117647,5.00931746,0.133640553,1.611111111,0.246808511,0.927350427,0,0.072649573,705.756679,705.756679,623.5281073,0,0,506.664
81.927,81.927,0,3.901285714,3.901285714,8.938841824,0.235294118,0.8,0.363636364,1,0,0,0.782786033,0.08854641,0.999157967,0.118945582,0.020886617,0.795730494,0.812172452,0.011459593,0.823485459,0.017321138,0.367111464,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,81.927,81.927,0,3.901285714,5.24969423,3.901285714,0.235294118,0.8,0.363636364,1,0,0,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
9.766,0,9.766,0.887818182,5.730519118,8.930078192,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,91.693,81.927,9.766,2.86540625,0.887818182,3.901285714,0.235294118,0.307692308,0.266666667,0.62962963,0,0.37037037,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
128.878,128.878,0,3.391526316,3.391526316,8.631991705,0.228571429,1.333333333,0.390243902,1,0,0,0.782786033,0.08854641,0.999157967,0.201139373,0.020886617,0.795730494,0.930307062,0.011459593,0.659998937,0.118779181,0.694280776,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,220.571,210.805,9.766,3.151014286,0.887818182,3.572966102,0.230769231,0.631578947,0.338028169,0.838709677,0,0.161290323,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
6.755,0,6.755,0.6755,5.730519118,8.62418494,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,6.755,0,6.755,0.6755,0.6755,6.100940583,0.160948709,0,0.268913966,0,0,1,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
154.321,154.321,0,3.858025,3.858025,8.403436634,0.269230769,1.166666667,0.4375,1,0,0,0.782786033,0.08854641,0.999911903,0.201139373,0.020886617,0.795730494,0.976334001,0.011459593,0.856847694,0.118779181,0.955820266,0.01,0.039311765,0.01,0.01,0.01,0.011340922,0.01,0.01,161.076,154.321,6.755,3.22152,0.6755,3.858025,0.269230769,0.538461538,0.358974359,0.742857143,0,0.257142857,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
222.848,222.848,0,3.011459459,3.011459459,5.707940619,0.254545455,2.333333333,0.459016393,1,0,0,0.924395911,0.08854641,0.999996153,0.201139373,0.012829329,0.80826652,0.976334001,0.011459593,0.856634506,0.565706214,0.998438974,0.01,0.118945582,0.01,0.01,0.01,0.011340922,0.01,0.01,383.924,377.169,6.755,3.09616129,0.6755,3.3085,0.259259259,1.105263158,0.42,0.9,0,0.1,457.3999871,457.3999871,605.6075083,0,0,303.571
62.586,0,62.586,2.980285714,5.730519118,10.26625576,0,0,0.323480324,0.2,0,0.8,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,62.586,0,62.586,2.980285714,2.980285714,6.100940583,0,0,0.268913966,0.2,0,0.8,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
