student,currProb,course,session,priorTutorAction,reward,cumul_Interaction,Level,0,1,2,3,4,5
jdtempl2-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0,9,2,0,0,0,0,0,0
jdtempl2-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0,25,2,0,0,0,0,0,0
jdtempl2-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-11.71384343,46,2,0,0,0,0,0,0
jdtempl2-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0,10,3,0,0,0,0,0,0
jdtempl2-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0,116,3,0,0,0,0,0,0
jdtempl2-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,61.40980664,146,3,0,0,0,0,0,0
jdtempl2-S15,4.1.1.0,226-001-BAHLER-S15,1,WE,0,9,4,0,0,0,0,0,0
jdtempl2-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0,17,4,0,0,0,0,0,0
jdtempl2-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,9.514563107,51,4,0,0,0,0,0,0
jdtempl2-S15,5.1.1.0,226-001-BAHLER-S15,1,PS,0,19,5,0,0,0,0,0,0
jdtempl2-S15,5.1.2.0,226-001-BAHLER-S15,1,WE,0,30,5,0,0,0,0,0,0
jdtempl2-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,-87.27272727,163,5,0,0,0,0,0,0
jdtempl2-S15,6.1.1.0,226-001-BAHLER-S15,1,WE,0,10,6,0,0,0,0,0,0
jdtempl2-S15,6.1.2.0,226-001-BAHLER-S15,1,PS,0,12,6,0,0,0,0,0,0
jdtempl2-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,21.66525064,94,6,0,0,0,0,0,0
cfmoore-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,6,1,0,0,0,0,0,0
cfmoore-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,11,1,0,0,0,0,0,0
cfmoore-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,53,1,0,0,0,0,0,0
cfmoore-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.78947368,67,1,0,0,0,0,0,0
cfmoore-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0,9,2,0,0,0,0,0,0
cfmoore-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0,32,2,0,0,0,0,0,0
cfmoore-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-89.86510394,74,2,0,0,0,0,0,0
cfmoore-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0,38,3,0,0,0,0,0,0
cfmoore-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0,51,3,0,0,0,0,0,0
cfmoore-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,49.26980501,81,3,0,0,0,0,0,0
cfmoore-S15,4.1.1.0,226-001-BAHLER-S15,2,PS,0,40,4,0,0,0,0,0,0
cfmoore-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0,49,4,0,0,0,0,0,0
cfmoore-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,-46.80131761,257,4,0,0,0,0,0,0
cfmoore-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0,41,5,0,0,0,0,0,0
cfmoore-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0,52,5,0,0,0,0,0,0
cfmoore-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,0,200,5,0,0,0,0,0,0
cfmoore-S15,5.-1.3.0,226-001-BAHLER-S15,2,PS,0,230,5,0,0,0,0,0,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0,252,5,0,0,0,0,0,0
cfmoore-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0,275,5,0,0,0,0,0,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0,307,5,0,0,0,0,0,0
cfmoore-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0,463,5,0,0,0,0,0,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0,506,5,0,0,0,0,0,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,-13.39285714,544,5,0,0,0,0,0,0
cfmoore-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0,61,6,0,0,0,0,0,0
cfmoore-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0,67,6,0,0,0,0,0,0
cfmoore-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,0,106,6,0,0,0,0,0,0
cfmoore-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0,136,6,0,0,0,0,0,0
cfmoore-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,-40,232,6,0,0,0,0,0,0
slbrockw-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,32,1,0,0,0,2,0,0
slbrockw-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,191,1,1,0,1,2,1,1
slbrockw-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0,204,1,0,0,0,0,0,1
slbrockw-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,1.973684211,226,1,0,0,0,0,0,0
slbrockw-S15,2.1.1.0,226-001-BAHLER-S15,2,PS,0,46,2,0,0,0,0,0,0
slbrockw-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0,67,2,0,0,0,0,0,0
slbrockw-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,27.10194604,93,2,0,0,0,0,0,0
slbrockw-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0,85,3,0,0,0,0,0,0
slbrockw-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0,126,3,0,0,0,2,0,1
slbrockw-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0,153,3,0,0,0,0,0,0
slbrockw-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0,279,3,0,0,0,0,0,0
slbrockw-S15,3.-1.1.0,226-001-BAHLER-S15,3,PS,0,321,3,0,0,0,0,0,0
slbrockw-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,-114.3503555,357,3,0,0,0,0,0,0
slbrockw-S15,4.1.1.0,226-001-BAHLER-S15,3,WE,0,17,4,0,0,0,0,0,0
slbrockw-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0,25,4,0,0,0,0,0,0
slbrockw-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,145.8104396,68,4,0,0,0,0,0,0
slbrockw-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0,47,5,0,0,0,0,0,0
slbrockw-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0,60,5,0,0,0,0,0,0
slbrockw-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0,108,5,0,0,0,0,0,0
slbrockw-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0,125,5,0,0,0,0,0,0
slbrockw-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-100.5357143,155,5,0,0,0,0,0,0
slbrockw-S15,6.1.1.0,226-001-BAHLER-S15,3,WE,0,10,6,0,0,0,0,0,0
slbrockw-S15,6.1.2.0,226-001-BAHLER-S15,3,PS,0,68,6,0,0,0,0,0,0
slbrockw-S15,6.1.3.0,226-001-BAHLER-S15,3,PS,61.30841121,126,6,0,0,0,0,0,0
sprost-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,89,1,0,0,0,0,8,0
sprost-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0,217,1,1,0,0,0,1,0
sprost-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0,227,1,0,0,0,0,0,0
sprost-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,-34.86842105,270,1,0,0,0,0,0,0
sprost-S15,2.1.1.0,226-001-BAHLER-S15,4,WE,0,9,2,0,0,0,0,0,0
sprost-S15,2.1.2.0,226-001-BAHLER-S15,4,PS,0,115,2,0,0,0,0,0,0
sprost-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,0,140,2,0,0,0,0,0,0
sprost-S15,2.-1.2.0,226-001-BAHLER-S15,4,PS,0,205,2,0,0,0,0,0,0
sprost-S15,2.-1.4.0,226-001-BAHLER-S15,4,PS,0,251,2,0,0,0,0,0,0
sprost-S15,2.-1.4.1,226-001-BAHLER-S15,4,PS,0,273,2,0,0,0,0,0,0
sprost-S15,2.-1.2.0,226-001-BAHLER-S15,4,PS,32.93293718,410,2,0,0,0,0,0,0
sprost-S15,3.1.1.0,226-001-BAHLER-S15,5,PS,0,30,3,0,0,0,0,0,0
sprost-S15,3.1.2.0,226-001-BAHLER-S15,5,WE,0,41,3,0,0,0,0,0,0
sprost-S15,3.1.3.0,226-001-BAHLER-S15,5,PS,0,66,3,0,0,0,0,0,0
sprost-S15,3.1.1.0,226-001-BAHLER-S15,5,PS,0,114,3,0,0,0,0,0,0
sprost-S15,3.-1.1.0,226-001-BAHLER-S15,5,PS,0,130,3,0,0,0,0,0,0
sprost-S15,3.-1.4.0,226-001-BAHLER-S15,5,PS,-83.3392414,162,3,0,0,0,0,0,0
sprost-S15,4.1.1.0,226-001-BAHLER-S15,5,WE,0,9,4,0,0,0,0,0,0
sprost-S15,4.1.2.0,226-001-BAHLER-S15,5,PS,0,23,4,0,0,0,0,0,0
sprost-S15,4.1.3.0,226-001-BAHLER-S15,5,PS,0,78,4,0,0,0,0,0,0
sprost-S15,4.-1.2.0,226-001-BAHLER-S15,5,PS,0,94,4,0,0,0,0,0,0
sprost-S15,4.-1.3.1,226-001-BAHLER-S15,5,PS,0,121,4,0,0,0,0,0,0
sprost-S15,4.-1.4.0,226-001-BAHLER-S15,5,PS,90.98901099,150,4,0,0,0,0,0,0
sprost-S15,5.1.1.0,226-001-BAHLER-S15,5,WE,0,12,5,0,0,0,0,0,0
sprost-S15,5.1.2.0,226-001-BAHLER-S15,5,WE,0,22,5,0,0,0,0,0,0
sprost-S15,5.1.3.0,226-001-BAHLER-S15,5,PS,0,49,5,0,0,0,0,0,0
sprost-S15,5.-1.3.0,226-001-BAHLER-S15,5,PS,0,76,5,0,0,0,0,0,0
sprost-S15,5.-1.4.0,226-001-BAHLER-S15,5,PS,9.285714286,94,5,0,0,0,0,0,0
sprost-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,0,69,6,0,0,0,0,0,0
sprost-S15,6.1.2.0,226-001-BAHLER-S15,5,WE,0,72,6,0,0,0,0,0,0
sprost-S15,6.1.3.0,226-001-BAHLER-S15,5,PS,0,91,6,0,0,0,0,0,0
sprost-S15,6.-1.1.0,226-001-BAHLER-S15,5,PS,0,106,6,0,0,0,0,0,0
sprost-S15,6.-1.3.0,226-001-BAHLER-S15,5,PS,0,151,6,0,0,0,0,0,0
sprost-S15,6.-1.4.0,226-001-BAHLER-S15,5,PS,0,196,6,0,0,0,0,0,0
sprost-S15,6.-1.3.0,226-001-BAHLER-S15,5,PS,0,217,6,0,0,0,1,0,0
sprost-S15,6.-1.3.1,226-001-BAHLER-S15,5,PS,0,234,6,0,0,0,0,0,0
sprost-S15,6.-1.4.1,226-001-BAHLER-S15,5,PS,0,240,6,0,0,0,0,0,0
sprost-S15,6.-1.3.1,226-001-BAHLER-S15,5,PS,0,317,6,0,0,0,0,0,0
sprost-S15,6.-1.4.0,226-001-BAHLER-S15,5,PS,16.89189189,345,6,0,0,0,0,0,0
0024-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,26,1,0,0,0,2,0,0
0024-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0,93,1,0,0,0,0,0,0
0024-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0,298,1,0,0,0,0,0,0
0024-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-17.76315789,334,1,0,0,0,0,0,0
0024-S15,2.1.1.0,226-001-BAHLER-S15,2,WE,0,9,2,0,0,0,0,0,0
0024-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0,16,2,0,0,0,0,0,0
0024-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,46.83878815,53,2,0,0,0,0,0,0
0024-S15,3.1.1.0,226-001-BAHLER-S15,2,WE,0,10,3,0,0,0,0,0,0
0024-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0,20,3,0,0,0,0,0,0
0024-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,-36.64844579,64,3,0,0,0,0,0,0
0024-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0,10,4,0,0,0,0,0,0
0024-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0,18,4,0,0,0,0,0,0
0024-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,53.82281553,72,4,0,0,0,0,0,0
0024-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0,90,5,0,0,0,0,0,0
0024-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0,101,5,0,0,0,0,0,0
0024-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,-13.42703349,137,5,0,0,0,0,0,0
0024-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0,38,6,0,0,0,0,0,0
0024-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0,41,6,0,0,0,0,0,0
0024-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,11.84993069,128,6,0,0,0,0,0,0
zbtharri-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,6,1,0,0,0,0,0,0
zbtharri-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,15,1,0,0,0,0,0,0
zbtharri-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,237,1,0,0,0,0,0,0
zbtharri-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-78.28947368,312,1,0,0,0,0,0,0
zbtharri-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0,63,2,0,0,0,0,0,0
zbtharri-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0,71,2,0,0,0,0,0,0
zbtharri-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,29.21384343,114,2,0,0,0,0,0,0
zbtharri-S15,3.-1.1.0,226-001-BAHLER-S15,3,PS,0,76,3,0,0,0,0,0,0
zbtharri-S15,3.-1.2.0,226-001-BAHLER-S15,3,WE,0,79,3,0,0,0,0,0,0
zbtharri-S15,3.-1.3.0,226-001-BAHLER-S15,3,WE,0,86,3,0,0,0,0,0,0
zbtharri-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,-36.19909502,107,3,0,0,0,0,0,0
zbtharri-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0,40,4,0,0,0,0,0,0
zbtharri-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0,50,4,0,0,0,0,0,0
zbtharri-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,39.56043956,174,4,0,0,0,0,0,0
zbtharri-S15,5.-1.1.0,226-001-BAHLER-S15,3,WE,0,9,5,0,0,0,0,0,0
zbtharri-S15,5.-1.2.0,226-001-BAHLER-S15,3,PS,0,174,5,0,0,0,0,0,0
zbtharri-S15,5.-1.2.1,226-001-BAHLER-S15,3,PS,0,185,5,0,0,0,0,0,0
zbtharri-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,0,313,5,0,0,0,0,0,0
zbtharri-S15,5.-1.4.1,226-001-BAHLER-S15,3,PS,0,387,5,0,0,0,0,0,0
zbtharri-S15,5.-1.2.1,226-001-BAHLER-S15,3,PS,0,418,5,0,0,0,0,0,0
zbtharri-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0,438,5,0,0,0,0,0,0
zbtharri-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-54.28571429,487,5,0,0,0,0,0,0
zbtharri-S15,6.-1.1.0,226-001-BAHLER-S15,3,WE,0,6,6,0,0,0,0,0,0
zbtharri-S15,6.-1.2.0,226-001-BAHLER-S15,3,WE,0,15,6,0,0,0,0,0,0
zbtharri-S15,6.-1.3.0,226-001-BAHLER-S15,3,PS,0,108,6,0,0,0,0,0,0
zbtharri-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,0,181,6,0,0,0,0,0,0
xcheng3-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,61,1,0,0,0,2,1,1
xcheng3-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0,153,1,0,0,0,0,0,0
xcheng3-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0,173,1,0,0,0,0,0,0
xcheng3-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0,200,1,0,0,0,0,0,0
xcheng3-S15,1.0.2.0,226-001-BAHLER-S15,3,PS,0,212,1,0,0,0,0,0,0
xcheng3-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,-17.76315789,265,1,0,0,0,0,0,0
xcheng3-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0,51,2,0,0,0,0,0,0
xcheng3-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0,69,2,0,0,0,0,0,0
xcheng3-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,46.83878815,92,2,0,0,0,0,0,0
xcheng3-S15,3.1.1.0,226-001-BAHLER-S15,4,WE,0,21,3,0,0,0,0,0,0
xcheng3-S15,3.1.2.0,226-001-BAHLER-S15,4,PS,0,67,3,0,0,0,0,0,0
xcheng3-S15,3.1.3.0,226-001-BAHLER-S15,4,PS,-48.29893122,107,3,0,0,0,0,0,0
xcheng3-S15,4.1.1.0,226-001-BAHLER-S15,4,WE,0,12,4,0,0,0,0,0,0
xcheng3-S15,4.1.2.0,226-001-BAHLER-S15,4,PS,0,158,4,0,0,0,0,0,0
xcheng3-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,0,185,4,0,0,0,0,0,0
xcheng3-S15,4.-1.2.0,226-001-BAHLER-S15,5,PS,0,204,4,0,0,0,0,0,0
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,6,PS,0,280,4,0,0,0,0,0,0
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,7,PS,0,292,4,0,0,0,0,0,0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,7,PS,0,295,4,0,0,0,1,0,0
xcheng3-S15,4.-1.4.0,226-001-BAHLER-S15,7,PS,0,346,4,0,0,0,0,0,0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,7,PS,0,391,4,0,0,0,0,0,0
xcheng3-S15,4.-1.4.1,226-001-BAHLER-S15,7,PS,0,406,4,0,0,0,0,0,0
xcheng3-S15,4.-1.4.0,226-001-BAHLER-S15,7,PS,0,442,4,0,0,0,0,0,0
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0,467,4,0,0,0,0,0,0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0,469,4,0,0,0,0,0,0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,24.93758669,534,4,0,0,0,0,0,0
xcheng3-S15,5.1.1.0,226-001-BAHLER-S15,8,WE,0,15,5,0,0,0,0,0,0
xcheng3-S15,5.1.2.0,226-001-BAHLER-S15,8,WE,0,26,5,0,0,0,0,0,0
xcheng3-S15,5.1.3.0,226-001-BAHLER-S15,8,PS,0,47,5,0,0,0,0,0,0
xcheng3-S15,5.-1.3.0,226-001-BAHLER-S15,8,PS,0,79,5,0,0,0,0,0,0
xcheng3-S15,5.-1.4.0,226-001-BAHLER-S15,8,PS,-13.21428571,142,5,0,0,0,0,0,0
xcheng3-S15,6.1.1.0,226-001-BAHLER-S15,8,WE,0,33,6,0,0,0,2,0,0
xcheng3-S15,6.1.2.0,226-001-BAHLER-S15,8,PS,0,105,6,0,0,0,0,0,0
xcheng3-S15,6.1.3.0,226-001-BAHLER-S15,8,PS,41.89252336,233,6,0,0,0,0,0,0
rebaker6-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,86,1,0,0,0,0,1,0
rebaker6-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0,114,1,0,0,0,0,0,0
rebaker6-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,121,1,0,0,0,0,0,0
rebaker6-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.78947368,145,1,0,0,0,0,0,0
rebaker6-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0,11,2,0,0,0,0,0,0
rebaker6-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0,135,2,0,0,0,0,0,0
rebaker6-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-11.71384343,159,2,0,0,0,0,0,0
rebaker6-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0,11,3,0,0,0,0,0,0
rebaker6-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0,131,3,0,0,0,0,0,0
rebaker6-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,23.54572897,164,3,0,0,0,0,0,0
rebaker6-S15,4.1.1.0,226-001-BAHLER-S15,1,WE,0,10,4,0,0,0,0,0,0
rebaker6-S15,4.1.2.0,226-001-BAHLER-S15,1,PS,0,31,4,0,0,0,0,0,0
rebaker6-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,47.37864078,67,4,0,0,0,0,0,0
rebaker6-S15,5.1.1.0,226-001-BAHLER-S15,1,WE,0,9,5,0,0,0,0,0,0
rebaker6-S15,5.1.2.0,226-001-BAHLER-S15,1,PS,0,101,5,0,0,0,0,0,0
rebaker6-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,-139.9043062,323,5,0,0,0,0,0,0
rebaker6-S15,6.1.1.0,226-001-BAHLER-S15,1,PS,0,95,6,0,0,0,0,0,0
rebaker6-S15,6.1.2.0,226-001-BAHLER-S15,1,WE,0,98,6,0,0,0,0,0,0
rebaker6-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,35.04449314,248,6,0,1,0,0,0,0
ksorn-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,22,1,0,0,0,0,0,0
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0,120,1,0,0,0,0,1,0
ksorn-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0,134,1,0,0,0,0,0,0
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,206,1,0,0,0,0,0,0
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0,288,1,0,0,1,0,0,0
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,326,1,0,0,0,0,0,0
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0,409,1,0,0,0,0,0,0
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,1.973684211,428,1,0,0,0,1,0,0
ksorn-S15,2.1.1.0,226-001-BAHLER-S15,3,WE,0,10,2,0,0,0,0,0,0
ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0,28,2,0,0,0,0,0,0
ksorn-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,0,76,2,0,0,0,0,0,0
ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0,163,2,0,0,0,0,0,0
ksorn-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0,202,2,0,0,0,0,0,0
ksorn-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-55.52207131,239,2,0,0,0,0,0,0
ksorn-S15,3.1.1.0,226-001-BAHLER-S15,3,WE,0,11,3,0,0,0,0,0,0
ksorn-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0,24,3,0,0,0,0,0,0
ksorn-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,144.033824,54,3,0,0,0,0,0,0
ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0,107,4,0,0,0,0,0,0
ksorn-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0,118,4,0,0,0,0,0,0
ksorn-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,0,231,4,0,0,0,0,0,0
ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0,236,4,0,0,0,0,0,0
ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,0,261,4,0,0,0,0,0,0
ksorn-S15,4.-1.1.1,226-001-BAHLER-S15,3,PS,0,302,4,0,0,0,0,0,0
ksorn-S15,4.-1.4.0,226-001-BAHLER-S15,3,PS,0,352,4,0,0,0,0,0,0
ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,-179.0568655,393,4,0,0,0,0,0,0
ksorn-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0,26,5,0,0,0,0,1,0
ksorn-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0,37,5,0,0,0,0,0,0
ksorn-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0,128,5,0,0,0,0,0,0
ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0,173,5,0,0,0,0,0,0
ksorn-S15,5.-1.3.1,226-001-BAHLER-S15,3,PS,0,211,5,0,0,0,0,0,0
ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,0,224,5,0,0,0,0,0,0
ksorn-S15,5.-1.4.1,226-001-BAHLER-S15,3,PS,0,265,5,0,0,0,0,0,0
ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0,300,5,0,0,0,0,0,0
ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-11.42857143,367,5,0,0,0,0,0,0
ksorn-S15,6.-1.1.0,226-001-BAHLER-S15,3,WE,0,6,6,0,0,0,0,0,0
ksorn-S15,6.-1.2.0,226-001-BAHLER-S15,3,WE,0,15,6,0,0,0,0,0,0
ksorn-S15,6.-1.3.0,226-001-BAHLER-S15,3,PS,0,114,6,0,0,0,0,0,0
ksorn-S15,6.-1.3.1,226-001-BAHLER-S15,3,PS,0,132,6,0,0,0,0,0,0
ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,0,177,6,0,0,0,0,0,0
ksorn-S15,6.-1.4.1,226-001-BAHLER-S15,3,PS,0,284,6,0,0,0,0,0,0
ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,4.864864865,377,6,0,0,0,0,0,0
jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,113,1,0,0,0,0,1,0
jwwelker-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,122,1,0,0,0,0,0,0
jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,332,1,0,0,0,0,0,0
jwwelker-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0,354,1,0,0,0,0,0,0
jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,3,PS,0,384,1,0,0,0,0,0,0
jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,40.78947368,584,1,1,0,0,0,0,0
jwwelker-S15,2.-1.1.0,226-001-BAHLER-S15,3,WE,0,7,2,0,0,0,0,0,0
jwwelker-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0,29,2,0,0,0,0,0,0
jwwelker-S15,2.-1.3.0,226-001-BAHLER-S15,3,PS,0,81,2,0,0,0,0,0,0
jwwelker-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-140.7894737,214,2,0,0,0,0,0,0
jwwelker-S15,3.-1.1.0,226-001-BAHLER-S15,3,WE,0,7,3,0,0,0,0,0,0
jwwelker-S15,3.-1.2.0,226-001-BAHLER-S15,3,PS,0,9,3,0,0,0,0,0,0
jwwelker-S15,3.-1.3.0,226-001-BAHLER-S15,3,PS,0,76,3,0,0,0,0,0,0
jwwelker-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,0,117,3,0,0,0,0,0,0
jwwelker-S15,4.1.1.0,226-001-BAHLER-S15,3,WE,0,15,4,0,0,0,0,0,0
