,student,currProb,course,session,priorTutorAction,reward,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,symbolicRepresentationCount,englishSymbolicSwitchCount,Level,probDiff,difficultProblemCountSolved,difficultProblemCountWE,easyProblemCountSolved,easyProblemCountWE,probAlternate,easyProbAlternate,RuleTypesCount,UseCount,PrepCount,MorphCount,OptionalCount,NewLevel,SolvedPSInLevel,SeenWEinLevel,probIndexinLevel,probIndexPSinLevel,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_Interaction,cumul_hintCount,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_difficultProblemCountSolved,cumul_difficultProblemCountWE,cumul_easyProblemCountSolved,cumul_easyProblemCountWE,cumul_probAlternate,cumul_easyProbAlternate,cumul_RuleTypesCount,cumul_UseCount,cumul_PrepCount,cumul_MorphCount,cumul_OptionalCount,cumul_probIndexinLevel,cumul_InterfaceErrorCount,cumul_RightApp,cumul_WrongApp,cumul_WrongSemanticsApp,cumul_WrongSyntaxApp,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_FDActionCount,cumul_BDActionCount,cumul_DirectProofActionCount,cumul_InDirectProofActionCount,cumul_actionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppCount,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,cumul_HoverHintCount,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,cumul_deletedApp,CurrPro_NumProbRule,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
4679,00e5-F14,6.1.2.0,226-002-BARNES-F14,4,PS,0.0,39,0,0,0,0,0,0,2,1,0,6,1,1,0,0,0,0,0,3,3,2,2,0,0,1,0,1,0,13,5,2,1,1,3,0,2,27,0,27,0,27,0,0,27,9,0,0,6,0,0,0,0,0,1,9,0,8,0,8,0,2,2,9,9,0,2,0,1,0,5,0,49,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,3,2,2,0,1,14,5,2,1,1,3,0,2,36,0,36,0,36,0,9,27,7,0,2,6,0,9,0,0,5,1,1,2,1,1,0
4680,00e5-F14,6.1.3.0,226-002-BARNES-F14,4,PS,-94.42829674,125,0,0,0,0,0,0,1,1,0,6,1,1,0,0,0,0,0,4,14,7,11,1,0,0,0,2,2,22,16,17,7,10,2,0,2,106,0,106,0,106,0,0,106,9,0,0,12,0,0,0,1,0,1,9,0,8,1,8,0,4,7,9,9,0,4,0,1,0,5,0,174,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0,4,17,9,13,1,2,36,21,19,8,11,2,0,2,142,0,142,0,142,0,9,133,9,0,0,18,0,9,0,1,8,6,6,5,0,0,5
4681,00e6-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,44,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,0,0,0,0,2,0,2,15,0,15,0,15,0,15,0,0,0,9,0,2,10,2,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,44,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2,0,2,15,0,15,0,15,0,15,0,0,0,9,0,2,10,2,0,3,6,5,7,9,9,4
4682,00e6-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0,67,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,3,3,9,0,2,0,1,0,1,0,21,6,8,6,2,2,0,2,47,0,47,0,47,0,1,46,9,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,2,1,0,1,0,4,0,0,0,0,0,0,3,3,9,0,2,1,51,6,8,6,2,2,0,1,62,0,62,0,62,0,16,46,7,0,2,5,2,10,2,2,3,2,1,2,5,5,1
4683,00e6-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0.0,167,0,1,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,4,19,3,5,4,0,1,0,2,2,24,12,19,17,2,1,0,1,145,0,145,0,145,0,0,145,9,0,0,41,0,0,0,4,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,278,0,1,1,2,1,0,2,0,4,0,0,0,0,0,0,4,22,12,5,6,2,75,18,27,23,4,1,0,1,207,0,207,0,207,0,16,191,9,0,0,46,2,10,2,6,4,8,7,9,4,5,2
4684,00e6-F14,1.0.4.0,226-002-BARNES-F14,2,PS,-43.42105263,67,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,3,3,2,4,0,0,0,3,3,14,8,4,4,0,2,0,2,56,0,56,0,56,0,0,56,9,0,0,21,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,345,0,1,1,2,1,0,2,0,4,0,0,0,0,0,0,4,25,15,7,10,3,89,26,31,27,4,1,0,1,263,0,263,0,263,0,16,247,9,0,0,67,2,10,2,6,4,3,3,3,0,0,2
4685,00e6-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0.0,41,0,0,0,0,1,1,2,1,0,2,1,1,0,0,0,0,0,2,3,5,0,0,1,1,0,0,0,8,7,1,1,0,3,0,2,35,0,35,0,35,0,0,35,9,0,0,7,0,0,0,1,7,0,6,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,41,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,2,3,5,0,0,0,8,7,1,1,0,3,0,2,35,0,35,0,35,0,0,35,9,0,0,7,0,0,0,1,4,4,4,5,6,6,2
4686,00e6-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,40,0,0,0,3,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,0,0,0,0,0,2,32,0,32,0,32,8,31,1,0,0,9,0,2,11,10,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,81,0,0,0,2,1,1,2,2,0,1,1,0,0,0,0,2,3,5,0,0,1,16,7,1,1,0,3,0,2,67,0,67,0,67,8,31,36,5,0,4,7,2,11,10,1,4,2,2,4,7,5,1
4687,00e6-F14,2.1.3.0,226-002-BARNES-F14,2,PS,111.1521451,15,0,0,0,0,0,0,2,1,0,2,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1,3,4,0,0,0,4,0,3,14,0,14,0,14,0,0,14,9,0,0,1,0,0,0,0,7,0,8,4,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,96,0,0,0,2,1,1,1,3,0,2,1,0,0,0,0,2,5,7,0,0,2,19,11,1,1,0,3,0,2,81,0,81,0,81,8,31,50,6,0,3,8,2,11,10,1,4,2,2,2,0,0,2
4688,00e6-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0.0,12,0,0,0,0,0,0,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,11,0,11,0,11,0,9,2,1,0,8,0,0,9,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,11,0,11,0,11,0,9,2,1,0,8,0,0,9,0,0,4,7,6,8,5,5,2
4689,00e6-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0.0,12,0,0,0,0,0,0,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,10,0,10,0,10,0,9,1,0,0,8,0,0,9,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,21,0,21,0,21,0,18,3,1,0,8,0,0,18,0,0,6,2,2,4,8,7,1
4690,00e6-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-15.10973321,41,0,0,0,0,0,0,2,1,0,3,1,1,0,0,0,0,0,2,3,5,0,0,0,0,0,2,0,11,7,1,1,0,3,0,3,32,0,32,0,32,0,0,32,9,0,0,5,0,0,0,0,9,1,9,7,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,65,0,0,0,0,0,0,1,3,0,1,2,0,0,0,0,2,3,5,0,0,2,14,7,1,1,0,3,0,1,53,0,53,0,53,0,18,35,6,0,3,5,0,18,0,0,6,4,4,3,0,0,3
4691,00e6-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,9,0,0,0,0,0,0,2,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,2,8,0,8,0,8,0,8,0,0,0,9,0,0,8,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,9,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,8,0,8,0,8,0,8,0,0,0,9,0,0,8,0,0,4,2,1,1,6,7,1
4692,00e6-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0,8,0,0,0,0,0,0,2,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,2,7,0,7,0,7,0,7,0,0,0,9,0,0,7,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,15,0,15,0,15,0,15,0,0,0,9,0,0,15,0,0,5,3,2,4,6,6,1
4693,00e6-F14,4.1.3.0,226-002-BARNES-F14,2,PS,7.914355062,109,0,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,3,4,3,7,0,0,0,0,2,0,17,10,4,3,1,1,0,1,94,0,94,0,94,0,0,94,9,0,0,49,0,0,0,2,9,1,9,7,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,126,0,0,0,0,1,0,1,3,0,1,2,0,0,0,0,3,4,3,7,0,2,19,10,4,3,1,1,0,1,109,0,109,0,109,0,15,94,8,0,1,49,0,15,0,2,5,9,9,5,0,0,9
4694,00e6-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0.0,21,0,0,0,0,0,0,2,1,0,5,1,1,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,2,3,0,0,0,2,0,1,21,0,21,0,21,0,0,21,9,0,0,10,0,0,0,0,9,3,9,7,2,8,0,0,0,0,1,0,0,1,0,0,0,0,0,21,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2,2,0,1,0,0,2,3,0,0,0,2,0,1,21,0,21,0,21,0,0,21,9,0,0,10,0,0,0,0,5,1,1,1,3,3,1
4695,00e6-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0,11,0,0,0,0,0,0,2,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,10,0,10,0,10,0,10,0,0,0,9,0,0,10,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,2,2,0,1,0,1,3,3,0,0,0,2,0,1,31,0,31,0,31,0,10,21,6,0,3,10,0,10,0,0,6,0,0,1,5,4,0
4696,00e6-F14,5.1.3.0,226-002-BARNES-F14,2,PS,20.13414217,51,0,0,0,0,0,0,2,1,0,5,1,1,0,0,0,0,0,2,2,0,7,0,0,0,0,2,1,4,7,2,0,2,2,0,2,49,0,49,0,49,0,0,49,9,0,0,24,0,0,0,1,9,3,9,8,2,8,2,0,0,4,4,0,0,1,0,0,0,0,0,83,0,0,0,0,1,0,1,3,0,2,1,0,0,0,0,2,4,0,8,0,2,7,10,2,0,2,2,0,1,80,0,80,0,80,0,10,70,8,0,1,34,0,10,0,1,5,7,7,7,0,0,7
4697,00e6-F14,6.1.1.0,226-002-BARNES-F14,2,WE,0.0,10,0,0,0,0,0,0,2,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,2,9,0,9,0,9,0,9,0,0,0,9,0,0,9,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,9,0,9,0,9,0,9,0,0,0,9,0,0,9,0,0,6,1,1,1,4,4,1
4698,00e6-F14,6.1.2.0,226-002-BARNES-F14,2,PS,0.0,71,0,0,0,0,0,0,2,1,0,6,1,1,0,0,0,0,0,3,2,1,7,0,0,1,0,1,0,8,8,2,1,1,2,0,1,65,0,65,0,65,0,0,65,9,0,0,17,0,0,0,5,9,3,9,8,2,8,4,0,0,4,9,0,0,1,0,0,0,0,0,81,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,3,2,1,7,0,1,9,8,2,1,1,2,0,1,74,0,74,0,74,0,9,65,8,0,1,17,0,9,0,5,5,1,1,2,1,1,0
4699,00e6-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-46.27733309,70,0,0,0,0,0,0,2,2,0,6,1,1,0,0,0,0,0,4,3,6,8,1,0,0,0,2,2,15,12,6,3,3,3,0,2,55,2,57,0,57,0,0,57,9,0,0,10,0,0,0,0,9,3,9,8,2,8,4,0,1,7,9,0,1,1,0,0,0,0,0,151,0,0,0,0,1,1,2,4,0,2,1,0,0,0,0,4,5,7,15,1,2,24,20,8,4,4,2,0,2,129,2,131,0,131,0,9,122,9,0,0,27,0,9,0,5,8,6,6,5,0,0,5
4700,00e7-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,98,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,3,17,4,0,1,1,0,0,0,29,13,11,10,1,3,0,2,70,0,70,0,70,0,0,70,9,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,17,4,0,0,29,13,11,10,1,3,0,2,70,0,70,0,70,0,0,70,9,0,0,17,0,0,0,1,3,6,5,7,9,9,4
4701,00e7-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,16,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,2,9,0,9,0,9,0,5,4,4,0,5,0,0,5,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,114,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,3,3,17,4,0,1,36,13,11,10,1,3,0,2,79,0,79,0,79,0,5,74,9,0,0,17,0,5,0,1,3,2,1,2,5,5,1
4702,00e7-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,582,5,3,3,0,1,1,2,0,2,1,0,0,0,0,0,0,0,4,33,43,23,14,0,1,0,2,1,43,38,75,56,19,1,2,1,540,0,540,0,540,0,16,524,9,0,0,156,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,696,5,3,3,0,1,0,2,2,2,0,0,0,0,0,0,4,36,60,27,14,2,79,51,86,66,20,1,1,1,619,0,619,0,619,0,21,598,9,0,0,173,0,5,0,23,4,8,7,9,4,5,2
4703,00e7-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.78947368,19,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,3,3,8,4,0,0,0,4,0,3,14,0,14,0,14,0,0,14,9,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,715,5,3,3,0,1,0,2,2,2,0,0,0,0,0,0,4,38,62,27,14,3,87,55,86,66,20,1,1,1,633,0,633,0,633,0,21,612,9,0,0,173,0,5,0,23,4,3,3,3,0,0,2
4704,00e7-F14,2.-1.1.0,226-002-BARNES-F14,1,WE,0.0,7,0,0,0,0,0,0,2,1,0,2,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,2,6,0,6,0,6,0,6,0,0,0,9,0,0,6,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,6,0,6,0,6,0,6,0,0,0,9,0,0,6,0,0,4,2,1,2,3,3,1
4705,00e7-F14,2.-1.2.0,226-002-BARNES-F14,1,PS,0.0,14,0,0,0,0,0,0,1,1,0,2,-1,0,0,1,0,0,0,2,2,2,0,0,0,1,0,1,0,3,4,0,0,0,5,0,4,12,0,12,0,12,0,0,12,9,0,0,0,0,0,0,0,5,0,4,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,2,2,2,0,0,1,4,4,0,0,0,5,0,3,18,0,18,0,18,0,6,12,6,0,3,0,0,6,0,0,4,4,3,5,1,3,0
4706,00e7-F14,2.-1.3.0,226-002-BARNES-F14,1,PS,0.0,18,0,0,0,0,0,0,2,1,0,2,-1,0,0,1,0,0,0,2,2,2,0,0,0,1,0,2,2,7,4,0,0,0,5,0,4,13,0,13,0,13,0,0,13,9,0,0,0,0,0,0,0,7,0,7,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,39,0,0,0,0,1,1,1,3,0,0,0,2,1,0,0,2,4,4,0,0,2,11,8,0,0,0,5,0,3,31,0,31,0,31,0,6,25,8,0,1,0,0,6,0,0,4,1,1,2,1,2,0
4707,00e7-F14,2.-1.4.0,226-002-BARNES-F14,1,PS,-42.72495756,14,0,0,0,0,0,0,2,1,0,2,-1,0,0,1,0,0,0,2,3,1,0,0,0,0,0,3,3,5,4,0,0,0,5,0,4,12,0,12,0,12,0,0,12,9,0,0,0,0,0,0,0,7,1,9,3,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,53,0,0,0,0,1,1,1,4,0,0,0,3,1,0,0,2,7,5,0,0,3,16,12,0,0,0,5,0,3,43,0,43,0,43,0,6,37,8,0,1,0,0,6,0,0,4,1,1,1,0,0,1
4708,00e7-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,32,0,0,0,0,0,0,2,1,0,3,1,1,0,0,0,0,0,4,3,5,1,1,1,1,0,0,0,2,7,3,2,1,3,0,3,32,0,32,0,32,0,0,32,9,0,0,2,0,0,0,0,9,1,9,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,4,3,5,1,1,0,2,7,3,2,1,3,0,3,32,0,32,0,32,0,0,32,9,0,0,2,0,0,0,0,4,7,6,8,5,5,2
4709,00e7-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,12,0,0,0,0,0,0,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,11,0,11,0,11,0,10,1,0,0,9,0,0,10,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,44,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,4,3,5,1,1,1,3,7,3,2,1,3,0,2,43,0,43,0,43,0,10,33,7,0,2,2,0,10,0,0,6,2,2,4,8,7,1
4710,00e7-F14,3.1.3.0,226-002-BARNES-F14,1,PS,92.42092076,25,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,0,2,3,4,0,0,0,0,0,2,1,2,7,0,0,0,4,0,3,25,0,25,0,25,0,0,25,9,0,0,3,0,0,0,0,9,3,9,8,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,1,0,1,3,0,2,1,0,0,0,0,4,6,9,1,1,2,5,14,3,2,1,4,0,2,68,0,68,0,68,0,10,58,8,0,1,5,0,10,0,0,6,4,4,3,0,0,3
4711,00e7-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0,9,0,0,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,2,8,0,8,0,8,0,8,0,0,0,9,0,0,8,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,8,0,8,0,8,0,8,0,0,0,9,0,0,8,0,0,4,2,1,1,6,7,1
4712,00e7-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0,8,0,0,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,2,7,0,7,0,7,0,7,0,0,0,9,0,0,7,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,15,0,15,0,15,0,15,0,0,0,9,0,0,15,0,0,5,3,2,4,6,6,1
4713,00e7-F14,4.1.3.0,226-002-BARNES-F14,1,PS,9.514563107,51,0,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,3,6,4,3,0,0,0,0,2,0,7,13,0,0,0,5,0,4,46,0,46,0,46,0,2,44,9,0,0,0,0,0,0,0,9,3,9,8,8,5,9,0,0,0,2,0,0,0,0,0,0,0,0,68,0,0,0,0,1,0,1,3,0,1,2,0,0,0,0,3,6,4,3,0,2,9,13,0,0,0,5,0,3,61,0,61,0,61,0,17,44,7,0,2,0,0,15,0,0,5,9,9,5,0,0,9
4714,00e7-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0.0,15,0,0,0,0,0,0,2,1,0,5,1,1,0,0,0,0,0,3,2,1,3,0,1,1,0,0,0,2,5,1,1,0,5,0,4,15,0,15,0,15,0,0,15,9,0,0,0,0,0,0,0,9,5,9,8,8,1,9,0,1,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,2,1,3,0,0,2,5,1,1,0,5,0,4,15,0,15,0,15,0,0,15,9,0,0,0,0,0,0,0,5,1,1,1,3,3,1
4715,00e7-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0,10,0,0,0,0,0,0,2,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,9,0,9,0,9,0,9,0,0,0,9,0,0,9,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,3,2,1,3,0,1,3,5,1,1,0,5,0,3,24,0,24,0,24,0,9,15,6,0,3,0,0,9,0,0,6,0,0,1,5,4,0
4716,00e7-F14,5.1.3.0,226-002-BARNES-F14,1,PS,0.0,33,0,0,0,0,0,0,2,1,0,5,1,1,1,0,0,0,0,2,3,0,5,0,0,0,0,2,1,12,7,1,0,1,5,0,4,23,0,23,0,23,0,1,22,9,0,0,0,0,1,0,1,9,5,9,9,8,1,9,0,1,3,9,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,1,3,0,2,2,0,0,0,0,3,5,1,8,0,2,15,12,2,1,1,5,0,3,47,0,47,0,47,0,10,37,7,0,2,0,0,10,0,1,5,7,7,7,0,0,7
4717,00e7-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0.0,10,0,0,0,0,0,0,2,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,2,9,0,9,0,9,0,9,0,0,0,9,0,0,9,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,9,0,9,0,9,0,9,0,0,0,9,0,0,9,0,0,6,1,1,1,4,4,1
4718,00e7-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0.0,26,0,0,0,0,0,0,2,1,0,6,1,1,0,0,0,0,0,4,3,1,2,1,0,1,0,1,0,2,4,3,1,2,2,0,2,25,0,25,0,25,0,0,25,9,0,0,3,0,0,0,0,9,5,9,9,8,1,9,0,1,3,9,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,4,3,1,2,1,1,3,4,3,1,2,2,0,1,34,0,34,0,34,0,9,25,7,0,2,3,0,9,0,0,5,1,1,2,1,1,0
4719,00e7-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-104.8598131,138,0,0,0,0,0,0,1,1,0,6,1,1,0,0,0,0,0,4,10,10,16,1,0,0,0,2,2,15,27,10,6,4,3,0,3,126,0,126,0,126,0,2,124,9,0,0,5,0,0,0,4,9,8,9,2,9,3,9,0,6,9,9,0,3,0,0,0,0,0,0,174,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0,4,13,11,18,2,2,18,31,13,7,6,3,0,3,160,0,160,0,160,0,11,149,9,0,0,8,0,9,0,4,8,6,6,5,0,0,5
4720,00e9-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,188,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,4,10,13,13,3,1,1,0,0,0,63,13,26,16,10,2,0,1,127,1,128,0,128,9,25,103,8,0,1,9,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,4,10,13,13,3,0,63,13,26,16,10,2,0,1,127,1,128,0,128,9,25,103,8,0,1,9,4,0,0,0,3,6,5,7,9,9,4
4721,00e9-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0,33,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,3,4,4,1,0,0,1,0,1,1,10,3,6,1,5,2,0,1,24,0,24,0,24,0,0,24,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,4,14,17,14,3,1,73,16,32,17,15,2,0,1,151,1,152,0,152,9,25,127,8,0,1,9,4,0,0,0,3,2,1,2,5,5,1
4722,00e9-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0,9,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,2,7,0,7,0,7,0,6,1,1,0,8,0,0,5,1,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,230,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,4,14,17,14,3,2,75,16,32,17,15,2,0,1,158,1,159,0,159,9,31,128,8,0,1,9,4,5,1,0,4,8,7,9,4,5,2
