Interaction,hintCount,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,PrepCount,OptionalCount,InterfaceErrorCount,WrongSyntaxApp,PrightAppRatio,F1Score,BDActionCount,InDirectProofActionCount,UseWindowInfo,NonPSelements,AppCount,hintRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_hintCount,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_InterfaceErrorCount,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_BDActionCount,cumul_InDirectProofActionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppCount,cumul_hintRatio,cumul_BlankRatio,cumul_HoverHintCount,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,cumul_deletedApp,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
573,29,3387.515,0.0,5.901594077,5.901594077,9.194114494,2,29,9,99,30,0.134615385,0.266666667,0,122,4,59,416,0.061052632,13,4,0,0,12,0.041235801,0.043606943,0.139150286,0.011551155,0.816218134,0.027247848,0.032847475,0.011522626,0.058019534,0.014586802,0.702623877,0.01,0.011340922,0.10216907,0.013351755,0.011584389,0.01,0.01,0.01,29,263.06,5.607642089,3.416363636,5.901594077,0,4,146,0.132701422,5.090909091,0.258660508,1,122,6,83,422,0.057425743,0.164356436,13,6,11,7,12,1017.360329,45.74223636,124.365
165,0,726.847,0.0,4.153411429,4.153411429,9.365464,0,9,6,61,4,0.233333333,0.446808511,0,7,0,24,90,0.0,0,0,0,0,8,0.07073026,0.043606943,0.335175556,0.011551155,0.999973027,0.027247848,0.028426643,0.011522626,0.058019534,0.014586802,0.538403454,0.01,0.011340922,0.296309343,0.032043742,0.011584389,0.01,0.01,0.01,29,263.06,5.299542373,3.416363636,5.493140187,0,4,207,0.150390625,5.133333333,0.292220114,1,129,6,107,512,0.046849758,0.172859451,13,6,11,7,20,419.3237917,0.0,119.459
117,16,617.655,0.0,5.190378151,5.190378151,10.31315256,0,4,3,20,5,0.148148148,0.275862069,0,0,0,18,81,0.161616162,0,0,0,0,6,0.200363437,0.01603538,0.335175556,0.13026594,0.999999088,0.087246609,0.028426643,0.011522626,0.111700184,0.033480441,0.344026504,0.01,0.011340922,0.296309343,0.011937012,0.011555666,0.01,0.01,0.01,16,0.0,5.190378151,5.24969423,5.190378151,1,0,20,0.148148148,2.0,0.275862069,0,0,0,18,81,0.161616162,0.181818182,0,0,0,0,6,568.136864,55.10625694,152.054
7,0,0.0,19.317,2.759571429,5.730519118,10.29484064,0,0,0,1,0,0.166056337,0.323480324,0,0,0,6,0,0.0,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,16,19.317,5.055333333,2.759571429,5.190378151,2,0,21,0.148148148,1.2,0.263736264,0,0,0,24,81,0.152380952,0.228571429,0,0,6,0,6,514.1781711,50.54714033,64.568
42,0,243.298,0.0,5.5295,5.5295,10.38233135,0,3,0,11,1,0.151515152,0.263157895,0,0,0,0,33,0.0,0,0,0,0,1,0.200363437,0.01603538,0.608633457,0.31872347,0.999999088,0.157911131,0.09040804,0.011547283,0.111700184,0.033480441,0.122105531,0.01,0.011340922,0.296309343,0.011937012,0.011555666,0.01,0.01,0.01,16,19.317,5.178058824,2.759571429,5.281920245,3,0,32,0.149122807,1.133333333,0.263565891,0,0,0,24,114,0.115942029,0.173913043,0,0,6,0,7,312.2420144,0.0,126.088
1031,13,5365.976,0.0,5.184517874,5.184517874,7.717015042,0,49,39,189,44,0.161212121,0.319711538,0,250,0,21,825,0.01536643,35,0,0,0,56,0.028159839,0.011562422,0.756425495,0.087129818,1.0,0.132591007,0.3489255,0.057994454,0.082853537,0.012518922,0.45589972,0.430750608,0.011547283,0.990694118,0.126968856,0.011551238,0.01,0.041925395,0.01155063,13,0.0,5.184517874,5.24969423,5.184517874,1,0,189,0.161212121,19.0,0.319711538,0,250,0,21,825,0.01536643,0.024822695,35,0,0,0,56,877.4636507,48.64787226,148.718
13,0,0.0,45.125,3.471153846,5.730519118,7.708493486,0,0,0,1,0,0.166056337,0.323480324,0,0,0,12,0,0.0,0,0,11,1,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,13,45.125,5.163264313,3.471153846,5.184517874,2,0,190,0.161212121,8.866666667,0.316666667,0,250,0,33,825,0.015151515,0.038461538,35,0,11,1,56,453.1682347,60.599419,68.9985
40,0,125.839,0.0,2.996166667,2.996166667,7.35195775,0,4,0,12,1,0.266666667,0.432432432,0,0,0,0,30,0.0,0,0,0,0,0,0.237256412,0.011562422,0.967328627,0.140359878,1.0,0.323073928,0.3489255,0.057994454,0.082853537,0.012518922,0.588369796,0.430750608,0.011547283,0.990694118,0.126968856,0.011551238,0.01,0.041925395,0.01155063,13,45.125,5.079761468,3.471153846,5.099178273,3,0,202,0.164912281,6.409090909,0.321550741,0,250,0,33,855,0.01463964,0.037162162,35,0,11,1,56,374.6966858,0.113744052,179.1665
57,0,172.206,0.0,2.918745763,2.918745763,6.889802344,0,2,0,15,3,0.19047619,0.333333333,0,0,0,2,42,0.0,1,0,0,0,0,0.050173486,0.011562422,0.996479847,0.138709761,1.0,0.323073928,0.940238144,0.057994454,0.152626167,0.012518922,0.034552128,0.430750608,0.011547283,0.990694118,0.126968856,0.011551238,0.01,0.041925395,0.01155063,0,0.0,2.918745763,5.24969423,2.918745763,1,0,15,0.19047619,1.333333333,0.333333333,0,0,0,2,42,0.0,0.045454545,1,0,0,0,0,260.6786393,60.61856213,99.6955
9,0,0.0,17.244,1.916,5.730519118,6.884112474,0,0,0,1,0,0.166056337,0.323480324,0,0,0,8,0,0.0,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,17.244,2.786029412,1.916,2.918745763,2,0,16,0.19047619,0.666666667,0.296296296,0,0,0,10,42,0.0,0.192307692,1,0,8,0,0,510.6006303,54.88639744,63.2005
91,0,331.822,0.0,3.567978495,3.567978495,6.591012125,0,5,4,19,8,0.121621622,0.225,0,0,0,0,74,0.0,13,0,0,0,0,0.146291897,0.011562422,0.99424244,0.031102457,1.0,0.196836079,0.978145299,0.020141878,0.255948414,0.012518922,0.132713506,0.430750608,0.011547283,0.990694118,0.126968856,0.011551166,0.011340922,0.01212922,0.01155063,0,17.244,3.237714286,1.916,3.315973684,3,0,35,0.146551724,0.944444444,0.253731343,0,0,0,10,116,0.0,0.079365079,14,0,8,0,0,623.5281073,0.0,506.664
8,0,0.0,3.859,0.482375,5.730519118,6.586237739,0,0,0,1,0,0.166056337,0.323480324,0,0,0,7,0,0.0,0,0,7,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,3.859,0.482375,0.482375,6.100940583,1,0,1,0.160948709,0.0,0.268913966,0,0,0,7,0,0.0,1.0,0,0,7,0,0,220.7980538,32.38021109,67.9345
44,0,163.667,0.0,3.637044444,3.637044444,6.553882201,0,4,0,11,1,0.264705882,0.428571429,0,0,0,0,34,0.0,2,0,0,0,1,0.348070729,0.011562422,0.999394911,0.060880482,1.0,0.314287211,0.978145299,0.020141878,0.515309325,0.046514206,0.323302246,0.430750608,0.011547283,0.990694118,0.126968856,0.011551166,0.011340922,0.01212922,0.01155063,0,3.859,3.160867925,0.482375,3.637044444,2,0,12,0.264705882,0.692307692,0.382978723,0,0,0,7,34,0.0,0.170731707,2,0,7,0,1,172.7969031,35.8557963,41.78
107,0,406.045,0.0,3.691318182,3.691318182,6.569544633,0,7,5,15,7,0.157894737,0.297029703,0,0,0,0,95,0.0,7,0,0,0,7,0.48511491,0.011562422,0.410461833,0.027600747,1.0,0.314287211,0.990895427,0.020141878,0.515309325,0.153371551,0.894251281,0.87794444,0.011547283,0.993832926,0.126968856,0.011551166,0.011340922,0.011561811,0.011551145,0,3.859,3.518840491,0.482375,3.67556129,3,0,27,0.186046512,1.263157895,0.324324324,0,0,0,7,129,0.0,0.051470588,9,0,7,0,8,788.7727724,0.009823053,354.852
24,0,54.047,0.0,2.078730769,2.078730769,6.461730551,0,2,1,6,1,0.25,0.37037037,0,0,0,0,20,0.0,0,0,0,0,0,0.48511491,0.011562422,0.024041556,0.027600747,1.0,0.314287211,0.9960038,0.020141878,0.76615577,0.153371551,0.987770485,0.87794444,0.011547283,0.993832926,0.126968856,0.011551166,0.011340922,0.011552601,0.011551145,0,0.0,2.078730769,5.24969423,2.078730769,1,0,6,0.25,0.714285714,0.37037037,0,0,0,0,20,0.0,0.0,0,0,0,0,0,185.2095986,40.87964397,78.412
3,0,0.0,3.246,1.082,5.730519118,6.458511874,0,0,0,1,0,0.166056337,0.323480324,0,0,0,2,0,0.0,0,0,2,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,3.246,1.97562069,1.082,2.078730769,2,0,7,0.25,0.384615385,0.303030303,0,0,0,2,20,0.0,0.090909091,0,0,2,0,0,313.4651755,16.41704625,5.8105
96,0,279.776,0.0,5.524394059,5.730519118,10.26625576,0,10,2,18,3,0.175,0.323480324,1,0,0,0,80,0.0,6,0,0,0,2,0.899578927,0.011562422,0.403668983,0.013762499,1.0,0.197273749,0.9960038,0.011572835,0.909994263,0.261888929,0.994989021,0.87794444,0.043744397,0.993832926,0.126968856,0.011551166,0.011340922,0.011552601,0.027653303,0,3.246,5.869566985,5.24969423,6.100940583,4,0,25,0.19,0.903342333,0.268913966,1,0,0,2,100,0.0,0.019607843,6,0,2,0,2,605.6075083,0.0,303.571
24,0,144.45,0.0,5.778,5.778,7.172130287,0,2,0,4,0,0.19047619,0.32,0,0,0,0,21,0.0,0,0,0,0,0,0.041235801,0.027365223,0.118945582,0.01,0.01,0.01,0.011340922,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.0,5.778,5.24969423,5.778,1,0,4,0.19047619,1.0,0.32,0,0,0,0,21,0.0,0.0,0,0,0,0,0,754.2226573,85.89333199,226.8775
8,0,0.0,40.651,5.081375,5.730519118,7.079150611,0,0,0,1,0,0.0,0.323480324,0,0,0,5,2,0.0,0,0,5,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,40.651,5.609121212,5.081375,5.778,2,0,5,0.173913043,0.571428571,0.266666667,0,0,0,5,23,0.0,0.178571429,0,0,5,0,0,325.6199227,44.42744607,81.495
21,0,113.405,0.0,5.154772727,5.154772727,6.275007345,0,2,0,8,0,0.333333333,0.5,0,0,0,2,12,0.0,0,2,0,0,0,0.123869995,0.087562036,0.297072353,0.01,0.039311765,0.01,0.011340922,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,40.651,5.427381818,5.081375,5.486276596,3,0,13,0.228571429,0.727272727,0.347826087,0,0,0,7,35,0.0,0.166666667,0,2,5,0,0,1017.360329,45.74223636,124.365
15,0,53.806,0.0,2.989222222,2.989222222,5.807723372,0,2,0,6,0,0.333333333,0.5,0,0,0,0,12,0.0,0,0,0,0,0,0.306587761,0.23266342,0.566085839,0.01,0.118945582,0.01,0.011340922,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,40.651,4.826191781,5.081375,4.794784615,4,0,19,0.255319149,0.8,0.387096774,0,0,0,7,47,0.0,0.12962963,0,2,5,0,0,419.3237917,0.0,119.459
31,0,126.585,0.0,3.835909091,3.835909091,5.414101311,0,3,0,7,0,0.230769231,0.375,0,0,0,0,26,0.0,0,0,0,0,0,0.928486588,0.23266342,0.566085839,0.01,0.566085839,0.039311765,0.011340922,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.0,3.835909091,5.24969423,3.835909091,1,0,7,0.230769231,1.0,0.375,0,0,0,0,26,0.0,0.0,0,0,0,0,0,568.136864,55.10625694,152.054
8,0,0.0,64.548,8.0685,5.730519118,5.40139284,0,0,0,1,0,0.0,0.323480324,0,0,0,6,1,0.0,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,64.548,4.661780488,8.0685,3.835909091,2,0,8,0.222222222,0.6,0.324324324,0,0,0,6,27,0.0,0.181818182,0,0,6,0,0,514.1781711,50.54714033,64.568
18,0,52.365,0.0,2.61825,2.61825,5.095056395,0,2,0,5,0,0.266666667,0.4,0,0,0,0,15,0.0,0,0,0,0,0,0.968032912,0.23266342,0.800831063,0.01,0.566085839,0.118945582,0.011340922,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,64.548,3.991770492,8.0685,3.376415094,3,0,13,0.238095238,0.666666667,0.350877193,0,0,0,6,42,0.0,0.125,0,0,6,0,0,312.2420144,0.0,126.088
12,0,0.0,75.588,6.299,5.730519118,5.082772453,0,0,0,1,0,0.166056337,0.323480324,0,0,0,11,0,0.0,0,0,10,1,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,75.588,6.299,6.299,6.100940583,1,0,1,0.160948709,0.0,0.268913966,0,0,0,11,0,0.0,1.0,0,0,10,1,0,877.4636507,48.64787226,148.718
29,0,134.31,0.0,4.477,4.477,5.18298024,0,4,0,2,0,0.285714286,0.444444444,0,0,0,0,28,0.0,0,0,0,0,0,0.998884448,0.484010959,0.974591263,0.01,0.800831063,0.297072353,0.011340922,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,75.588,4.997571429,6.299,4.477,2,0,3,0.285714286,0.533333333,0.372093023,0,0,0,11,28,0.0,0.282051282,0,0,10,1,0,453.1682347,60.599419,68.9985
35,0,119.994,0.0,3.157736842,3.157736842,4.87368073,0,8,0,7,0,0.290322581,0.473684211,0,0,0,0,31,0.0,0,0,0,0,0,0.999883257,0.742973257,0.995514694,0.01,0.925437192,0.566085839,0.011340922,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,75.588,4.12365,6.299,3.739764706,3,0,10,0.288135593,0.772727273,0.419753086,0,0,0,11,59,0.0,0.157142857,0,0,10,1,0,374.6966858,0.113744052,179.1665
9,0,0.0,3.94,0.437777778,5.730519118,4.866051016,0,0,0,1,0,0.166056337,0.323480324,0,0,0,8,0,0.0,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,3.94,0.437777778,0.437777778,6.100940583,1,0,1,0.160948709,0.0,0.268913966,0,0,0,8,0,0.0,1.0,0,0,8,0,0,260.6786393,60.61856213,99.6955
155,13,899.133,0.0,5.763673077,5.763673077,7.143997954,0,10,0,20,2,0.173553719,0.330708661,5,51,0,15,121,0.095588235,0,0,0,0,8,0.999994902,0.877350736,0.999979454,0.01,0.925437192,0.844606104,0.011340922,0.024213377,0.024655882,0.024655882,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,13,3.94,5.473169697,0.437777778,5.763673077,2,0,21,0.173553719,1.75,0.315789474,5,51,0,23,121,0.090277778,0.159722222,0,0,8,0,8,510.6006303,54.88639744,63.2005
36,0,150.284,0.0,3.853435897,3.853435897,6.935777246,0,2,0,10,0,0.310344828,0.514285714,0,0,0,0,29,0.0,0,0,0,0,0,0.999998352,0.877350736,0.999997852,0.01,0.925437192,0.844606104,0.315863074,0.024213377,0.052450453,0.024655882,0.10216907,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,13,3.94,5.163514706,0.437777778,5.381625641,3,0,31,0.2,1.666666667,0.357142857,5,51,0,23,150,0.075144509,0.132947977,0,0,8,0,8,623.5281073,0.0,506.664
31,0,142.841,0.0,4.328515152,4.328515152,6.90520649,0,0,0,5,0,0.321428571,0.545454545,0,0,0,0,28,0.0,0,0,0,0,0,0.999998909,0.877350736,0.999997852,0.01,0.925437192,0.844606104,0.587569467,0.024213377,0.357976189,0.024655882,0.525022381,0.297072353,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.0,4.328515152,5.24969423,4.328515152,1,0,5,0.321428571,1.8,0.545454545,0,0,0,0,28,0.0,0.0,0,0,0,0,0,220.7980538,32.38021109,67.9345
11,0,0.0,12.214,1.110363636,5.730519118,6.900114285,0,0,0,1,0,0.166056337,0.323480324,0,0,0,10,0,0.0,0,0,10,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,12.214,3.523977273,1.110363636,4.328515152,2,0,6,0.321428571,0.692307692,0.43902439,0,0,0,10,28,0.0,0.263157895,0,0,10,0,0,172.7969031,35.8557963,41.78
84,0,353.766,0.0,4.11355814,4.11355814,6.679350894,0,0,1,12,3,0.25,0.461538462,0,0,0,2,72,0.0,0,0,0,0,1,0.999999278,0.877350736,0.999997852,0.01,0.925437192,0.844606104,0.822748361,0.024213377,0.811215374,0.625333781,0.987316382,0.566085839,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,0,12.214,3.914007692,1.110363636,4.173168067,3,0,18,0.27,1.421052632,0.453781513,0,0,0,12,100,0.0,0.107142857,0,0,10,0,1,788.7727724,0.009823053,354.852
93,7,464.229,0.0,4.886621053,4.886621053,6.74645796,0,5,0,7,2,0.168831169,0.30952381,2,30,0,11,77,0.079545455,6,0,0,0,2,0.999999684,0.917026807,0.99999906,0.01,0.925437192,0.993804922,0.878759804,0.012301176,0.811215374,0.731305757,0.999565857,0.566085839,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,7,0.0,4.886621053,5.24969423,4.886621053,1,0,7,0.168831169,1.857142857,0.30952381,2,30,0,11,77,0.079545455,0.125,6,0,0,0,2,185.2095986,40.87964397,78.412
3,0,0.0,3.815,1.271666667,5.730519118,6.74307969,0,0,0,1,0,0.166056337,0.323480324,0,0,0,2,0,0.0,0,0,2,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,7,3.815,4.775959184,1.271666667,4.886621053,2,0,8,0.168831169,1.0,0.288888889,2,30,0,13,77,0.077777778,0.144444444,6,0,2,0,2,313.4651755,16.41704625,5.8105
266,0,911.225,0.0,5.524394059,5.730519118,10.26625576,0,18,5,38,3,0.236363636,0.323480324,1,137,0,10,220,0.0,1,0,0,0,2,0.999999473,0.98815712,0.999999999,0.011340922,0.950014228,0.999992877,0.616109472,0.012301176,0.982509123,0.986971602,0.999790524,0.929107548,0.123869995,0.296309343,0.011340922,0.01,0.01,0.01,0.01,7,3.815,5.869566985,5.24969423,6.100940583,4,0,46,0.218855219,0.903342333,0.268913966,3,167,0,23,297,0.021875,0.071875,7,0,2,0,4,605.6075083,0.0,303.571
83,0,806.756,0.0,9.491247059,9.491247059,16.64625171,0,3,0,10,5,0.147058824,0.277777778,0,0,1,7,68,0.0,2,2,0,0,4,0.039311765,0.041235801,0.297072353,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,0.027862592,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.0,9.491247059,5.24969423,9.491247059,1,0,10,0.147058824,2.5,0.277777778,0,0,1,7,68,0.0,0.093333333,2,2,0,0,4,754.2226573,85.89333199,226.8775
6,0,0.0,44.212,7.368666667,5.730519118,16.3514651,0,0,0,1,0,0.166056337,0.323480324,0,0,0,5,0,0.0,0,0,5,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,44.212,9.351296703,7.368666667,9.491247059,2,0,11,0.147058824,1.428571429,0.266666667,0,0,1,12,68,0.0,0.15,2,2,5,0,4,325.6199227,44.42744607,81.495
40,0,422.224,0.0,10.29814634,10.29814634,15.94962315,0,3,0,6,2,0.171428571,0.307692308,0,0,0,0,35,0.0,0,0,0,0,0,0.069003526,0.123869995,0.566085839,0.011340922,0.041235801,0.01,0.01,0.011340922,0.01,0.01,0.026630577,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,44.212,9.645393939,7.368666667,9.753809524,3,0,17,0.155339806,1.454545455,0.280701754,0,0,1,12,103,0.0,0.104347826,2,2,5,0,4,1017.360329,45.74223636,124.365
16,0,57.737,0.0,3.038789474,3.038789474,14.31764025,0,2,0,7,0,0.333333333,0.5,0,0,0,0,12,0.0,0,0,0,0,0,0.191216201,0.306587761,0.800831063,0.011340922,0.123869995,0.01,0.01,0.011340922,0.01,0.01,0.026630577,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,44.212,8.814099338,7.368666667,8.873910345,4,0,24,0.173913043,1.333333333,0.307692308,0,0,1,12,115,0.0,0.094488189,2,2,5,0,4,419.3237917,0.0,119.459
52,0,264.327,0.0,4.894944444,4.894944444,11.97696133,0,3,0,9,2,0.186046512,0.326530612,0,0,0,2,43,0.0,0,0,0,0,0,0.9556125,0.306587761,0.800831063,0.011340922,0.577091102,0.039311765,0.01,0.011522626,0.01,0.011340922,0.056108025,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.0,4.894944444,5.24969423,4.894944444,1,0,9,0.186046512,1.333333333,0.326530612,0,0,0,2,43,0.0,0.044444444,0,0,0,0,0,568.136864,55.10625694,152.054
7,0,0.0,10.873,1.553285714,5.730519118,11.94670163,0,0,0,1,0,0.166056337,0.323480324,0,0,0,6,0,0.0,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,10.873,4.51147541,1.553285714,4.894944444,2,0,10,0.186046512,0.8,0.301886792,0,0,0,8,43,0.0,0.156862745,0,0,6,0,0,514.1781711,50.54714033,64.568
112,0,570.062,0.0,5.00054386,5.00054386,10.86421677,0,3,0,18,1,0.119047619,0.224719101,0,68,0,12,84,0.0,0,0,0,0,3,0.970404678,0.012622347,0.974591263,0.043154774,0.577091102,0.118945582,0.118945582,0.011522626,0.024655882,0.027247848,0.02599515,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,10.873,4.830068571,1.553285714,4.96660119,3,0,28,0.141732283,1.2,0.253521127,0,68,0,20,127,0.0,0.136054422,0,0,6,0,3,312.2420144,0.0,126.088
10,0,0.0,71.698,7.1698,5.730519118,10.84652717,0,0,0,1,0,0.166056337,0.323480324,0,0,0,9,0,0.0,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,71.698,7.1698,7.1698,6.100940583,1,0,1,0.160948709,0.0,0.268913966,0,0,0,9,0,0.0,1.0,0,0,9,0,0,877.4636507,48.64787226,148.718
116,0,789.77,0.0,6.75017094,6.75017094,11.26763568,0,8,0,5,2,0.160377358,0.298245614,0,60,0,6,106,0.0,0,0,0,0,3,0.999892186,0.046808413,0.999715023,0.029562497,0.975683953,0.297072353,0.208008967,0.011547283,0.024655882,0.027247848,0.058952957,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,71.698,6.783212598,7.1698,6.75017094,2,0,6,0.160377358,1.133333333,0.280991736,0,60,0,15,106,0.0,0.123966942,0,0,9,0,3,453.1682347,60.599419,68.9985
66,0,390.44,0.0,5.658550725,5.658550725,11.19181726,0,6,0,9,0,0.232142857,0.412698413,0,34,0,4,56,0.0,0,0,0,0,3,0.999988727,0.332954738,0.999996884,0.245249855,0.992004253,0.566085839,0.208008967,0.011547283,0.024655882,0.027247848,0.113284466,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,71.698,6.387285714,7.1698,6.345215054,3,0,15,0.185185185,1.363636364,0.326086957,0,94,0,19,162,0.0,0.104972376,0,0,9,0,6,374.6966858,0.113744052,179.1665
55,1,382.362,0.0,6.708105263,6.708105263,11.39591967,0,4,0,6,0,0.260869565,0.461538462,0,31,0,5,46,0.019607843,0,0,0,0,0,0.999992541,0.825978261,0.999999966,0.501173606,0.992004253,0.566085839,0.885508501,0.011547283,0.024655882,0.057247228,0.113284466,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,6.708105263,5.24969423,6.708105263,1,0,6,0.260869565,2.0,0.461538462,0,31,0,5,46,0.019607843,0.098039216,0,0,0,0,0,260.6786393,60.61856213,99.6955
13,0,0.0,110.603,8.507923077,5.730519118,11.38739397,0,0,0,1,0,0.166056337,0.323480324,0,0,0,12,0,0.0,0,0,10,2,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,1,110.603,7.042357143,8.507923077,6.708105263,2,0,7,0.260869565,1.0,0.413793103,0,31,0,17,46,0.015873016,0.26984127,0,0,10,2,0,510.6006303,54.88639744,63.2005
